startTime :2015-01-09 20:30:45 || endTime :2015-01-09 21:30:45 || tweets/hour :1 || average # followers :3317
startTime :2015-01-20 17:30:45 || endTime :2015-01-20 18:30:45 || tweets/hour :11 || average # followers :415
startTime :2015-01-20 18:30:45 || endTime :2015-01-20 19:30:45 || tweets/hour :6 || average # followers :235
startTime :2015-01-20 19:30:45 || endTime :2015-01-20 20:30:45 || tweets/hour :3 || average # followers :2220
startTime :2015-01-20 20:30:45 || endTime :2015-01-20 21:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-20 21:30:45 || endTime :2015-01-20 22:30:45 || tweets/hour :5 || average # followers :3943
startTime :2015-01-20 22:30:45 || endTime :2015-01-20 23:30:45 || tweets/hour :14 || average # followers :629
startTime :2015-01-20 23:30:45 || endTime :2015-01-21 00:30:45 || tweets/hour :6 || average # followers :193
startTime :2015-01-21 00:30:45 || endTime :2015-01-21 01:30:45 || tweets/hour :8 || average # followers :1301
startTime :2015-01-21 01:30:45 || endTime :2015-01-21 02:30:45 || tweets/hour :10 || average # followers :336
startTime :2015-01-21 02:30:45 || endTime :2015-01-21 03:30:45 || tweets/hour :6 || average # followers :258
startTime :2015-01-21 03:30:45 || endTime :2015-01-21 04:30:45 || tweets/hour :21 || average # followers :1405
startTime :2015-01-21 04:30:45 || endTime :2015-01-21 05:30:45 || tweets/hour :19 || average # followers :335
startTime :2015-01-21 05:30:45 || endTime :2015-01-21 06:30:45 || tweets/hour :7 || average # followers :501
startTime :2015-01-21 06:30:45 || endTime :2015-01-21 07:30:45 || tweets/hour :2 || average # followers :861
startTime :2015-01-21 07:30:45 || endTime :2015-01-21 08:30:45 || tweets/hour :4 || average # followers :249
startTime :2015-01-21 08:30:45 || endTime :2015-01-21 09:30:45 || tweets/hour :1 || average # followers :47
startTime :2015-01-21 09:30:45 || endTime :2015-01-21 10:30:45 || tweets/hour :2 || average # followers :290
startTime :2015-01-21 10:30:45 || endTime :2015-01-21 11:30:45 || tweets/hour :4 || average # followers :958
startTime :2015-01-21 11:30:45 || endTime :2015-01-21 12:30:45 || tweets/hour :3 || average # followers :375
startTime :2015-01-21 12:30:45 || endTime :2015-01-21 13:30:45 || tweets/hour :5 || average # followers :205
startTime :2015-01-21 13:30:45 || endTime :2015-01-21 14:30:45 || tweets/hour :1 || average # followers :131
startTime :2015-01-21 14:30:45 || endTime :2015-01-21 15:30:45 || tweets/hour :10 || average # followers :863
startTime :2015-01-21 15:30:45 || endTime :2015-01-21 16:30:45 || tweets/hour :6 || average # followers :584
startTime :2015-01-21 16:30:45 || endTime :2015-01-21 17:30:45 || tweets/hour :7 || average # followers :404
startTime :2015-01-21 17:30:45 || endTime :2015-01-21 18:30:45 || tweets/hour :4 || average # followers :584
startTime :2015-01-21 18:30:45 || endTime :2015-01-21 19:30:45 || tweets/hour :3 || average # followers :1259
startTime :2015-01-21 19:30:45 || endTime :2015-01-21 20:30:45 || tweets/hour :7 || average # followers :548
startTime :2015-01-21 20:30:45 || endTime :2015-01-21 21:30:45 || tweets/hour :7 || average # followers :644
startTime :2015-01-21 21:30:45 || endTime :2015-01-21 22:30:45 || tweets/hour :5 || average # followers :8429
startTime :2015-01-21 22:30:45 || endTime :2015-01-21 23:30:45 || tweets/hour :6 || average # followers :641
startTime :2015-01-21 23:30:45 || endTime :2015-01-22 00:30:45 || tweets/hour :21 || average # followers :996
startTime :2015-01-22 00:30:45 || endTime :2015-01-22 01:30:45 || tweets/hour :17 || average # followers :1486
startTime :2015-01-22 01:30:45 || endTime :2015-01-22 02:30:45 || tweets/hour :6 || average # followers :642
startTime :2015-01-22 02:30:45 || endTime :2015-01-22 03:30:45 || tweets/hour :10 || average # followers :729
startTime :2015-01-22 03:30:45 || endTime :2015-01-22 04:30:45 || tweets/hour :7 || average # followers :227
startTime :2015-01-22 04:30:45 || endTime :2015-01-22 05:30:45 || tweets/hour :3 || average # followers :5170
startTime :2015-01-22 05:30:45 || endTime :2015-01-22 06:30:45 || tweets/hour :3 || average # followers :45
startTime :2015-01-22 06:30:45 || endTime :2015-01-22 07:30:45 || tweets/hour :3 || average # followers :489
startTime :2015-01-22 07:30:45 || endTime :2015-01-22 08:30:45 || tweets/hour :1 || average # followers :14
startTime :2015-01-22 08:30:45 || endTime :2015-01-22 09:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-22 09:30:45 || endTime :2015-01-22 10:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-22 10:30:45 || endTime :2015-01-22 11:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-22 11:30:45 || endTime :2015-01-22 12:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-22 12:30:45 || endTime :2015-01-22 13:30:45 || tweets/hour :1 || average # followers :12
startTime :2015-01-22 13:30:45 || endTime :2015-01-22 14:30:45 || tweets/hour :2 || average # followers :232
startTime :2015-01-22 14:30:45 || endTime :2015-01-22 15:30:45 || tweets/hour :5 || average # followers :648
startTime :2015-01-22 15:30:45 || endTime :2015-01-22 16:30:45 || tweets/hour :3 || average # followers :13356
startTime :2015-01-22 16:30:45 || endTime :2015-01-22 17:30:45 || tweets/hour :6 || average # followers :766
startTime :2015-01-22 17:30:45 || endTime :2015-01-22 18:30:45 || tweets/hour :7 || average # followers :743
startTime :2015-01-22 18:30:45 || endTime :2015-01-22 19:30:45 || tweets/hour :2 || average # followers :640
startTime :2015-01-22 19:30:45 || endTime :2015-01-22 20:30:45 || tweets/hour :2 || average # followers :117
startTime :2015-01-22 20:30:45 || endTime :2015-01-22 21:30:45 || tweets/hour :1 || average # followers :647
startTime :2015-01-22 21:30:45 || endTime :2015-01-22 22:30:45 || tweets/hour :1 || average # followers :125
startTime :2015-01-22 22:30:45 || endTime :2015-01-22 23:30:45 || tweets/hour :4 || average # followers :2939
startTime :2015-01-22 23:30:45 || endTime :2015-01-23 00:30:45 || tweets/hour :3 || average # followers :339
startTime :2015-01-23 00:30:45 || endTime :2015-01-23 01:30:45 || tweets/hour :13 || average # followers :230
startTime :2015-01-23 01:30:45 || endTime :2015-01-23 02:30:45 || tweets/hour :10 || average # followers :399
startTime :2015-01-23 02:30:45 || endTime :2015-01-23 03:30:45 || tweets/hour :13 || average # followers :673
startTime :2015-01-23 03:30:45 || endTime :2015-01-23 04:30:45 || tweets/hour :20 || average # followers :1273
startTime :2015-01-23 04:30:45 || endTime :2015-01-23 05:30:45 || tweets/hour :9 || average # followers :346
startTime :2015-01-23 05:30:45 || endTime :2015-01-23 06:30:45 || tweets/hour :6 || average # followers :6684
startTime :2015-01-23 06:30:45 || endTime :2015-01-23 07:30:45 || tweets/hour :6 || average # followers :1769
startTime :2015-01-23 07:30:45 || endTime :2015-01-23 08:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-23 08:30:45 || endTime :2015-01-23 09:30:45 || tweets/hour :2 || average # followers :83
startTime :2015-01-23 09:30:45 || endTime :2015-01-23 10:30:45 || tweets/hour :2 || average # followers :108
startTime :2015-01-23 10:30:45 || endTime :2015-01-23 11:30:45 || tweets/hour :4 || average # followers :530
startTime :2015-01-23 11:30:45 || endTime :2015-01-23 12:30:45 || tweets/hour :2 || average # followers :32
startTime :2015-01-23 12:30:45 || endTime :2015-01-23 13:30:45 || tweets/hour :5 || average # followers :825
startTime :2015-01-23 13:30:45 || endTime :2015-01-23 14:30:45 || tweets/hour :8 || average # followers :792
startTime :2015-01-23 14:30:45 || endTime :2015-01-23 15:30:45 || tweets/hour :12 || average # followers :605
startTime :2015-01-23 15:30:45 || endTime :2015-01-23 16:30:45 || tweets/hour :8 || average # followers :103
startTime :2015-01-23 16:30:45 || endTime :2015-01-23 17:30:45 || tweets/hour :14 || average # followers :426
startTime :2015-01-23 17:30:45 || endTime :2015-01-23 18:30:45 || tweets/hour :9 || average # followers :641
startTime :2015-01-23 18:30:45 || endTime :2015-01-23 19:30:45 || tweets/hour :11 || average # followers :3672
startTime :2015-01-23 19:30:45 || endTime :2015-01-23 20:30:45 || tweets/hour :11 || average # followers :219
startTime :2015-01-23 20:30:45 || endTime :2015-01-23 21:30:45 || tweets/hour :8 || average # followers :451
startTime :2015-01-23 21:30:45 || endTime :2015-01-23 22:30:45 || tweets/hour :5 || average # followers :260
startTime :2015-01-23 22:30:45 || endTime :2015-01-23 23:30:45 || tweets/hour :13 || average # followers :802
startTime :2015-01-23 23:30:45 || endTime :2015-01-24 00:30:45 || tweets/hour :10 || average # followers :318
startTime :2015-01-24 00:30:45 || endTime :2015-01-24 01:30:45 || tweets/hour :20 || average # followers :3240
startTime :2015-01-24 01:30:45 || endTime :2015-01-24 02:30:45 || tweets/hour :34 || average # followers :2156
startTime :2015-01-24 02:30:45 || endTime :2015-01-24 03:30:45 || tweets/hour :4 || average # followers :418
startTime :2015-01-24 03:30:45 || endTime :2015-01-24 04:30:45 || tweets/hour :6 || average # followers :310
startTime :2015-01-24 04:30:45 || endTime :2015-01-24 05:30:45 || tweets/hour :9 || average # followers :563
startTime :2015-01-24 05:30:45 || endTime :2015-01-24 06:30:45 || tweets/hour :6 || average # followers :469
startTime :2015-01-24 06:30:45 || endTime :2015-01-24 07:30:45 || tweets/hour :1 || average # followers :262
startTime :2015-01-24 07:30:45 || endTime :2015-01-24 08:30:45 || tweets/hour :2 || average # followers :4796
startTime :2015-01-24 08:30:45 || endTime :2015-01-24 09:30:45 || tweets/hour :2 || average # followers :325
startTime :2015-01-24 09:30:45 || endTime :2015-01-24 10:30:45 || tweets/hour :1 || average # followers :1038
startTime :2015-01-24 10:30:45 || endTime :2015-01-24 11:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-24 11:30:45 || endTime :2015-01-24 12:30:45 || tweets/hour :3 || average # followers :229
startTime :2015-01-24 12:30:45 || endTime :2015-01-24 13:30:45 || tweets/hour :1 || average # followers :1263
startTime :2015-01-24 13:30:45 || endTime :2015-01-24 14:30:45 || tweets/hour :5 || average # followers :1320
startTime :2015-01-24 14:30:45 || endTime :2015-01-24 15:30:45 || tweets/hour :8 || average # followers :3288
startTime :2015-01-24 15:30:45 || endTime :2015-01-24 16:30:45 || tweets/hour :6 || average # followers :595
startTime :2015-01-24 16:30:45 || endTime :2015-01-24 17:30:45 || tweets/hour :3 || average # followers :39
startTime :2015-01-24 17:30:45 || endTime :2015-01-24 18:30:45 || tweets/hour :4 || average # followers :6032
startTime :2015-01-24 18:30:45 || endTime :2015-01-24 19:30:45 || tweets/hour :6 || average # followers :855
startTime :2015-01-24 19:30:45 || endTime :2015-01-24 20:30:45 || tweets/hour :32 || average # followers :406
startTime :2015-01-24 20:30:45 || endTime :2015-01-24 21:30:45 || tweets/hour :33 || average # followers :545
startTime :2015-01-24 21:30:45 || endTime :2015-01-24 22:30:45 || tweets/hour :11 || average # followers :952
startTime :2015-01-24 22:30:45 || endTime :2015-01-24 23:30:45 || tweets/hour :11 || average # followers :948
startTime :2015-01-24 23:30:45 || endTime :2015-01-25 00:30:45 || tweets/hour :18 || average # followers :4156
startTime :2015-01-25 00:30:45 || endTime :2015-01-25 01:30:45 || tweets/hour :11 || average # followers :883
startTime :2015-01-25 01:30:45 || endTime :2015-01-25 02:30:45 || tweets/hour :16 || average # followers :869
startTime :2015-01-25 02:30:45 || endTime :2015-01-25 03:30:45 || tweets/hour :9 || average # followers :334
startTime :2015-01-25 03:30:45 || endTime :2015-01-25 04:30:45 || tweets/hour :8 || average # followers :5072
startTime :2015-01-25 04:30:45 || endTime :2015-01-25 05:30:45 || tweets/hour :15 || average # followers :667
startTime :2015-01-25 05:30:45 || endTime :2015-01-25 06:30:45 || tweets/hour :2 || average # followers :141
startTime :2015-01-25 06:30:45 || endTime :2015-01-25 07:30:45 || tweets/hour :4 || average # followers :184
startTime :2015-01-25 07:30:45 || endTime :2015-01-25 08:30:45 || tweets/hour :3 || average # followers :71
startTime :2015-01-25 08:30:45 || endTime :2015-01-25 09:30:45 || tweets/hour :2 || average # followers :69
startTime :2015-01-25 09:30:45 || endTime :2015-01-25 10:30:45 || tweets/hour :2 || average # followers :1926
startTime :2015-01-25 10:30:45 || endTime :2015-01-25 11:30:45 || tweets/hour :3 || average # followers :578
startTime :2015-01-25 11:30:45 || endTime :2015-01-25 12:30:45 || tweets/hour :1 || average # followers :152
startTime :2015-01-25 12:30:45 || endTime :2015-01-25 13:30:45 || tweets/hour :3 || average # followers :96
startTime :2015-01-25 13:30:45 || endTime :2015-01-25 14:30:45 || tweets/hour :7 || average # followers :1399
startTime :2015-01-25 14:30:45 || endTime :2015-01-25 15:30:45 || tweets/hour :9 || average # followers :1395
startTime :2015-01-25 15:30:45 || endTime :2015-01-25 16:30:45 || tweets/hour :13 || average # followers :617
startTime :2015-01-25 16:30:45 || endTime :2015-01-25 17:30:45 || tweets/hour :17 || average # followers :910
startTime :2015-01-25 17:30:45 || endTime :2015-01-25 18:30:45 || tweets/hour :9 || average # followers :3090
startTime :2015-01-25 18:30:45 || endTime :2015-01-25 19:30:45 || tweets/hour :8 || average # followers :10782
startTime :2015-01-25 19:30:45 || endTime :2015-01-25 20:30:45 || tweets/hour :12 || average # followers :15777
startTime :2015-01-25 20:30:45 || endTime :2015-01-25 21:30:45 || tweets/hour :5 || average # followers :139
startTime :2015-01-25 21:30:45 || endTime :2015-01-25 22:30:45 || tweets/hour :12 || average # followers :2547
startTime :2015-01-25 22:30:45 || endTime :2015-01-25 23:30:45 || tweets/hour :14 || average # followers :2364
startTime :2015-01-25 23:30:45 || endTime :2015-01-26 00:30:45 || tweets/hour :5 || average # followers :490
startTime :2015-01-26 00:30:45 || endTime :2015-01-26 01:30:45 || tweets/hour :16 || average # followers :226
startTime :2015-01-26 01:30:45 || endTime :2015-01-26 02:30:45 || tweets/hour :12 || average # followers :401
startTime :2015-01-26 02:30:45 || endTime :2015-01-26 03:30:45 || tweets/hour :13 || average # followers :1385
startTime :2015-01-26 03:30:45 || endTime :2015-01-26 04:30:45 || tweets/hour :6 || average # followers :373
startTime :2015-01-26 04:30:45 || endTime :2015-01-26 05:30:45 || tweets/hour :4 || average # followers :237
startTime :2015-01-26 05:30:45 || endTime :2015-01-26 06:30:45 || tweets/hour :4 || average # followers :269
startTime :2015-01-26 06:30:45 || endTime :2015-01-26 07:30:45 || tweets/hour :1 || average # followers :50
startTime :2015-01-26 07:30:45 || endTime :2015-01-26 08:30:45 || tweets/hour :2 || average # followers :324
startTime :2015-01-26 08:30:45 || endTime :2015-01-26 09:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-26 09:30:45 || endTime :2015-01-26 10:30:45 || tweets/hour :2 || average # followers :342
startTime :2015-01-26 10:30:45 || endTime :2015-01-26 11:30:45 || tweets/hour :2 || average # followers :10687
startTime :2015-01-26 11:30:45 || endTime :2015-01-26 12:30:45 || tweets/hour :6 || average # followers :4138
startTime :2015-01-26 12:30:45 || endTime :2015-01-26 13:30:45 || tweets/hour :3 || average # followers :178
startTime :2015-01-26 13:30:45 || endTime :2015-01-26 14:30:45 || tweets/hour :4 || average # followers :898
startTime :2015-01-26 14:30:45 || endTime :2015-01-26 15:30:45 || tweets/hour :4 || average # followers :222
startTime :2015-01-26 15:30:45 || endTime :2015-01-26 16:30:45 || tweets/hour :13 || average # followers :573
startTime :2015-01-26 16:30:45 || endTime :2015-01-26 17:30:45 || tweets/hour :11 || average # followers :298
startTime :2015-01-26 17:30:45 || endTime :2015-01-26 18:30:45 || tweets/hour :10 || average # followers :422
startTime :2015-01-26 18:30:45 || endTime :2015-01-26 19:30:45 || tweets/hour :15 || average # followers :443
startTime :2015-01-26 19:30:45 || endTime :2015-01-26 20:30:45 || tweets/hour :19 || average # followers :994
startTime :2015-01-26 20:30:45 || endTime :2015-01-26 21:30:45 || tweets/hour :2 || average # followers :690
startTime :2015-01-26 21:30:45 || endTime :2015-01-26 22:30:45 || tweets/hour :10 || average # followers :340
startTime :2015-01-26 22:30:45 || endTime :2015-01-26 23:30:45 || tweets/hour :9 || average # followers :446
startTime :2015-01-26 23:30:45 || endTime :2015-01-27 00:30:45 || tweets/hour :13 || average # followers :1879
startTime :2015-01-27 00:30:45 || endTime :2015-01-27 01:30:45 || tweets/hour :23 || average # followers :532
startTime :2015-01-27 01:30:45 || endTime :2015-01-27 02:30:45 || tweets/hour :18 || average # followers :655
startTime :2015-01-27 02:30:45 || endTime :2015-01-27 03:30:45 || tweets/hour :8 || average # followers :220
startTime :2015-01-27 03:30:45 || endTime :2015-01-27 04:30:45 || tweets/hour :10 || average # followers :848
startTime :2015-01-27 04:30:45 || endTime :2015-01-27 05:30:45 || tweets/hour :12 || average # followers :618
startTime :2015-01-27 05:30:45 || endTime :2015-01-27 06:30:45 || tweets/hour :5 || average # followers :615
startTime :2015-01-27 06:30:45 || endTime :2015-01-27 07:30:45 || tweets/hour :5 || average # followers :291
startTime :2015-01-27 07:30:45 || endTime :2015-01-27 08:30:45 || tweets/hour :2 || average # followers :6
startTime :2015-01-27 08:30:45 || endTime :2015-01-27 09:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-27 09:30:45 || endTime :2015-01-27 10:30:45 || tweets/hour :1 || average # followers :161
startTime :2015-01-27 10:30:45 || endTime :2015-01-27 11:30:45 || tweets/hour :1 || average # followers :78
startTime :2015-01-27 11:30:45 || endTime :2015-01-27 12:30:45 || tweets/hour :1 || average # followers :302
startTime :2015-01-27 12:30:45 || endTime :2015-01-27 13:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-27 13:30:45 || endTime :2015-01-27 14:30:45 || tweets/hour :3 || average # followers :2280
startTime :2015-01-27 14:30:45 || endTime :2015-01-27 15:30:45 || tweets/hour :7 || average # followers :122
startTime :2015-01-27 15:30:45 || endTime :2015-01-27 16:30:45 || tweets/hour :11 || average # followers :202
startTime :2015-01-27 16:30:45 || endTime :2015-01-27 17:30:45 || tweets/hour :19 || average # followers :384
startTime :2015-01-27 17:30:45 || endTime :2015-01-27 18:30:45 || tweets/hour :46 || average # followers :385
startTime :2015-01-27 18:30:45 || endTime :2015-01-27 19:30:45 || tweets/hour :25 || average # followers :302
startTime :2015-01-27 19:30:45 || endTime :2015-01-27 20:30:45 || tweets/hour :37 || average # followers :9096
startTime :2015-01-27 20:30:45 || endTime :2015-01-27 21:30:45 || tweets/hour :25 || average # followers :239
startTime :2015-01-27 21:30:45 || endTime :2015-01-27 22:30:45 || tweets/hour :21 || average # followers :280
startTime :2015-01-27 22:30:45 || endTime :2015-01-27 23:30:45 || tweets/hour :12 || average # followers :411
startTime :2015-01-27 23:30:45 || endTime :2015-01-28 00:30:45 || tweets/hour :21 || average # followers :680
startTime :2015-01-28 00:30:45 || endTime :2015-01-28 01:30:45 || tweets/hour :12 || average # followers :214
startTime :2015-01-28 01:30:45 || endTime :2015-01-28 02:30:45 || tweets/hour :13 || average # followers :590
startTime :2015-01-28 02:30:45 || endTime :2015-01-28 03:30:45 || tweets/hour :14 || average # followers :468
startTime :2015-01-28 03:30:45 || endTime :2015-01-28 04:30:45 || tweets/hour :7 || average # followers :199
startTime :2015-01-28 04:30:45 || endTime :2015-01-28 05:30:45 || tweets/hour :9 || average # followers :565
startTime :2015-01-28 05:30:45 || endTime :2015-01-28 06:30:45 || tweets/hour :4 || average # followers :217
startTime :2015-01-28 06:30:45 || endTime :2015-01-28 07:30:45 || tweets/hour :2 || average # followers :214
startTime :2015-01-28 07:30:45 || endTime :2015-01-28 08:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-28 08:30:45 || endTime :2015-01-28 09:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-28 09:30:45 || endTime :2015-01-28 10:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-28 10:30:45 || endTime :2015-01-28 11:30:45 || tweets/hour :1 || average # followers :18
startTime :2015-01-28 11:30:45 || endTime :2015-01-28 12:30:45 || tweets/hour :12 || average # followers :523
startTime :2015-01-28 12:30:45 || endTime :2015-01-28 13:30:45 || tweets/hour :6 || average # followers :177
startTime :2015-01-28 13:30:45 || endTime :2015-01-28 14:30:45 || tweets/hour :1 || average # followers :261
startTime :2015-01-28 14:30:45 || endTime :2015-01-28 15:30:45 || tweets/hour :5 || average # followers :689
startTime :2015-01-28 15:30:45 || endTime :2015-01-28 16:30:45 || tweets/hour :9 || average # followers :1182
startTime :2015-01-28 16:30:45 || endTime :2015-01-28 17:30:45 || tweets/hour :10 || average # followers :659
startTime :2015-01-28 17:30:45 || endTime :2015-01-28 18:30:45 || tweets/hour :7 || average # followers :593
startTime :2015-01-28 18:30:45 || endTime :2015-01-28 19:30:45 || tweets/hour :19 || average # followers :17401
startTime :2015-01-28 19:30:45 || endTime :2015-01-28 20:30:45 || tweets/hour :15 || average # followers :512
startTime :2015-01-28 20:30:45 || endTime :2015-01-28 21:30:45 || tweets/hour :17 || average # followers :1166
startTime :2015-01-28 21:30:45 || endTime :2015-01-28 22:30:45 || tweets/hour :10 || average # followers :14420
startTime :2015-01-28 22:30:45 || endTime :2015-01-28 23:30:45 || tweets/hour :17 || average # followers :590
startTime :2015-01-28 23:30:45 || endTime :2015-01-29 00:30:45 || tweets/hour :12 || average # followers :267
startTime :2015-01-29 00:30:45 || endTime :2015-01-29 01:30:45 || tweets/hour :16 || average # followers :2586
startTime :2015-01-29 01:30:45 || endTime :2015-01-29 02:30:45 || tweets/hour :16 || average # followers :536
startTime :2015-01-29 02:30:45 || endTime :2015-01-29 03:30:45 || tweets/hour :10 || average # followers :816
startTime :2015-01-29 03:30:45 || endTime :2015-01-29 04:30:45 || tweets/hour :11 || average # followers :274
startTime :2015-01-29 04:30:45 || endTime :2015-01-29 05:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-29 05:30:45 || endTime :2015-01-29 06:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-29 06:30:45 || endTime :2015-01-29 07:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-29 07:30:45 || endTime :2015-01-29 08:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-29 08:30:45 || endTime :2015-01-29 09:30:45 || tweets/hour :1 || average # followers :25
startTime :2015-01-29 09:30:45 || endTime :2015-01-29 10:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-29 10:30:45 || endTime :2015-01-29 11:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-29 11:30:45 || endTime :2015-01-29 12:30:45 || tweets/hour :1 || average # followers :1028
startTime :2015-01-29 12:30:45 || endTime :2015-01-29 13:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-29 13:30:45 || endTime :2015-01-29 14:30:45 || tweets/hour :2 || average # followers :6640
startTime :2015-01-29 14:30:45 || endTime :2015-01-29 15:30:45 || tweets/hour :2 || average # followers :119
startTime :2015-01-29 15:30:45 || endTime :2015-01-29 16:30:45 || tweets/hour :1 || average # followers :1302
startTime :2015-01-29 16:30:45 || endTime :2015-01-29 17:30:45 || tweets/hour :3 || average # followers :150
startTime :2015-01-29 17:30:45 || endTime :2015-01-29 18:30:45 || tweets/hour :1 || average # followers :230
startTime :2015-01-29 18:30:45 || endTime :2015-01-29 19:30:45 || tweets/hour :1 || average # followers :2190
startTime :2015-01-29 19:30:45 || endTime :2015-01-29 20:30:45 || tweets/hour :1 || average # followers :157
startTime :2015-01-29 20:30:45 || endTime :2015-01-29 21:30:45 || tweets/hour :3 || average # followers :783
startTime :2015-01-29 21:30:45 || endTime :2015-01-29 22:30:45 || tweets/hour :2 || average # followers :609
startTime :2015-01-29 22:30:45 || endTime :2015-01-29 23:30:45 || tweets/hour :1 || average # followers :37
startTime :2015-01-29 23:30:45 || endTime :2015-01-30 00:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-30 00:30:45 || endTime :2015-01-30 01:30:45 || tweets/hour :2 || average # followers :570
startTime :2015-01-30 01:30:45 || endTime :2015-01-30 02:30:45 || tweets/hour :1 || average # followers :412
startTime :2015-01-30 02:30:45 || endTime :2015-01-30 03:30:45 || tweets/hour :4 || average # followers :80121
startTime :2015-01-30 03:30:45 || endTime :2015-01-30 04:30:45 || tweets/hour :2 || average # followers :318
startTime :2015-01-30 04:30:45 || endTime :2015-01-30 05:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-30 05:30:45 || endTime :2015-01-30 06:30:45 || tweets/hour :1 || average # followers :513
startTime :2015-01-30 06:30:45 || endTime :2015-01-30 07:30:45 || tweets/hour :3 || average # followers :119
startTime :2015-01-30 07:30:45 || endTime :2015-01-30 08:30:45 || tweets/hour :1 || average # followers :31
startTime :2015-01-30 08:30:45 || endTime :2015-01-30 09:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-30 09:30:45 || endTime :2015-01-30 10:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-30 10:30:45 || endTime :2015-01-30 11:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-30 11:30:45 || endTime :2015-01-30 12:30:45 || tweets/hour :2 || average # followers :44
startTime :2015-01-30 12:30:45 || endTime :2015-01-30 13:30:45 || tweets/hour :3 || average # followers :205
startTime :2015-01-30 13:30:45 || endTime :2015-01-30 14:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-30 14:30:45 || endTime :2015-01-30 15:30:45 || tweets/hour :7 || average # followers :280
startTime :2015-01-30 15:30:45 || endTime :2015-01-30 16:30:45 || tweets/hour :8 || average # followers :2633
startTime :2015-01-30 16:30:45 || endTime :2015-01-30 17:30:45 || tweets/hour :2 || average # followers :1050
startTime :2015-01-30 17:30:45 || endTime :2015-01-30 18:30:45 || tweets/hour :7 || average # followers :7525
startTime :2015-01-30 18:30:45 || endTime :2015-01-30 19:30:45 || tweets/hour :6 || average # followers :364
startTime :2015-01-30 19:30:45 || endTime :2015-01-30 20:30:45 || tweets/hour :6 || average # followers :55771
startTime :2015-01-30 20:30:45 || endTime :2015-01-30 21:30:45 || tweets/hour :11 || average # followers :552
startTime :2015-01-30 21:30:45 || endTime :2015-01-30 22:30:45 || tweets/hour :4 || average # followers :16804
startTime :2015-01-30 22:30:45 || endTime :2015-01-30 23:30:45 || tweets/hour :3 || average # followers :18
startTime :2015-01-30 23:30:45 || endTime :2015-01-31 00:30:45 || tweets/hour :6 || average # followers :40205
startTime :2015-01-31 00:30:45 || endTime :2015-01-31 01:30:45 || tweets/hour :2 || average # followers :493
startTime :2015-01-31 01:30:45 || endTime :2015-01-31 02:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-31 02:30:45 || endTime :2015-01-31 03:30:45 || tweets/hour :3 || average # followers :171
startTime :2015-01-31 03:30:45 || endTime :2015-01-31 04:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-31 04:30:45 || endTime :2015-01-31 05:30:45 || tweets/hour :1 || average # followers :997
startTime :2015-01-31 05:30:45 || endTime :2015-01-31 06:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-31 06:30:45 || endTime :2015-01-31 07:30:45 || tweets/hour :1 || average # followers :173
startTime :2015-01-31 07:30:45 || endTime :2015-01-31 08:30:45 || tweets/hour :1 || average # followers :526
startTime :2015-01-31 08:30:45 || endTime :2015-01-31 09:30:45 || tweets/hour :1 || average # followers :292
startTime :2015-01-31 09:30:45 || endTime :2015-01-31 10:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-31 10:30:45 || endTime :2015-01-31 11:30:45 || tweets/hour :1 || average # followers :93
startTime :2015-01-31 11:30:45 || endTime :2015-01-31 12:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-31 12:30:45 || endTime :2015-01-31 13:30:45 || tweets/hour :3 || average # followers :458
startTime :2015-01-31 13:30:45 || endTime :2015-01-31 14:30:45 || tweets/hour :0 || average # followers :0
startTime :2015-01-31 14:30:45 || endTime :2015-01-31 15:30:45 || tweets/hour :2 || average # followers :220
