startTime :2014-12-29 15:27:13 || endTime :2014-12-29 16:27:13 || tweets/hour :1 || average # followers :294
startTime :2015-01-09 14:27:13 || endTime :2015-01-09 15:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 15:27:13 || endTime :2015-01-09 16:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 16:27:13 || endTime :2015-01-09 17:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 17:27:13 || endTime :2015-01-09 18:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 18:27:13 || endTime :2015-01-09 19:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 19:27:13 || endTime :2015-01-09 20:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 20:27:13 || endTime :2015-01-09 21:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 21:27:13 || endTime :2015-01-09 22:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 22:27:13 || endTime :2015-01-09 23:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 23:27:13 || endTime :2015-01-10 00:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 00:27:13 || endTime :2015-01-10 01:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 01:27:13 || endTime :2015-01-10 02:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 02:27:13 || endTime :2015-01-10 03:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 03:27:13 || endTime :2015-01-10 04:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 04:27:13 || endTime :2015-01-10 05:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 05:27:13 || endTime :2015-01-10 06:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 06:27:13 || endTime :2015-01-10 07:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 07:27:13 || endTime :2015-01-10 08:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 08:27:13 || endTime :2015-01-10 09:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 09:27:13 || endTime :2015-01-10 10:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 10:27:13 || endTime :2015-01-10 11:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 11:27:13 || endTime :2015-01-10 12:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 12:27:13 || endTime :2015-01-10 13:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 13:27:13 || endTime :2015-01-10 14:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 14:27:13 || endTime :2015-01-10 15:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 15:27:13 || endTime :2015-01-10 16:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 16:27:13 || endTime :2015-01-10 17:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 17:27:13 || endTime :2015-01-10 18:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 18:27:13 || endTime :2015-01-10 19:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 19:27:13 || endTime :2015-01-10 20:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 20:27:13 || endTime :2015-01-10 21:27:13 || tweets/hour :1 || average # followers :26207
startTime :2015-01-10 21:27:13 || endTime :2015-01-10 22:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 22:27:13 || endTime :2015-01-10 23:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 23:27:13 || endTime :2015-01-11 00:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 00:27:13 || endTime :2015-01-11 01:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 01:27:13 || endTime :2015-01-11 02:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 02:27:13 || endTime :2015-01-11 03:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 03:27:13 || endTime :2015-01-11 04:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 04:27:13 || endTime :2015-01-11 05:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 05:27:13 || endTime :2015-01-11 06:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 06:27:13 || endTime :2015-01-11 07:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 07:27:13 || endTime :2015-01-11 08:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 08:27:13 || endTime :2015-01-11 09:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 09:27:13 || endTime :2015-01-11 10:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 10:27:13 || endTime :2015-01-11 11:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 11:27:13 || endTime :2015-01-11 12:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 12:27:13 || endTime :2015-01-11 13:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 13:27:13 || endTime :2015-01-11 14:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 14:27:13 || endTime :2015-01-11 15:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 15:27:13 || endTime :2015-01-11 16:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 16:27:13 || endTime :2015-01-11 17:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 17:27:13 || endTime :2015-01-11 18:27:13 || tweets/hour :1 || average # followers :179957
startTime :2015-01-11 18:27:13 || endTime :2015-01-11 19:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 19:27:13 || endTime :2015-01-11 20:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 20:27:13 || endTime :2015-01-11 21:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 21:27:13 || endTime :2015-01-11 22:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 22:27:13 || endTime :2015-01-11 23:27:13 || tweets/hour :1 || average # followers :32039
startTime :2015-01-11 23:27:13 || endTime :2015-01-12 00:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 00:27:13 || endTime :2015-01-12 01:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 01:27:13 || endTime :2015-01-12 02:27:13 || tweets/hour :1 || average # followers :2555
startTime :2015-01-12 02:27:13 || endTime :2015-01-12 03:27:13 || tweets/hour :1 || average # followers :144592
startTime :2015-01-12 03:27:13 || endTime :2015-01-12 04:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 04:27:13 || endTime :2015-01-12 05:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 05:27:13 || endTime :2015-01-12 06:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 06:27:13 || endTime :2015-01-12 07:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 07:27:13 || endTime :2015-01-12 08:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 08:27:13 || endTime :2015-01-12 09:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 09:27:13 || endTime :2015-01-12 10:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 10:27:13 || endTime :2015-01-12 11:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 11:27:13 || endTime :2015-01-12 12:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 12:27:13 || endTime :2015-01-12 13:27:13 || tweets/hour :1 || average # followers :756
startTime :2015-01-12 13:27:13 || endTime :2015-01-12 14:27:13 || tweets/hour :1 || average # followers :500
startTime :2015-01-12 14:27:13 || endTime :2015-01-12 15:27:13 || tweets/hour :1 || average # followers :17586
startTime :2015-01-12 15:27:13 || endTime :2015-01-12 16:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 16:27:13 || endTime :2015-01-12 17:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 17:27:13 || endTime :2015-01-12 18:27:13 || tweets/hour :1 || average # followers :1291
startTime :2015-01-12 18:27:13 || endTime :2015-01-12 19:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 19:27:13 || endTime :2015-01-12 20:27:13 || tweets/hour :1 || average # followers :441
startTime :2015-01-12 20:27:13 || endTime :2015-01-12 21:27:13 || tweets/hour :1 || average # followers :2648
startTime :2015-01-12 21:27:13 || endTime :2015-01-12 22:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 22:27:13 || endTime :2015-01-12 23:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 23:27:13 || endTime :2015-01-13 00:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 00:27:13 || endTime :2015-01-13 01:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 01:27:13 || endTime :2015-01-13 02:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 02:27:13 || endTime :2015-01-13 03:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 03:27:13 || endTime :2015-01-13 04:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 04:27:13 || endTime :2015-01-13 05:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 05:27:13 || endTime :2015-01-13 06:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 06:27:13 || endTime :2015-01-13 07:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 07:27:13 || endTime :2015-01-13 08:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 08:27:13 || endTime :2015-01-13 09:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 09:27:13 || endTime :2015-01-13 10:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 10:27:13 || endTime :2015-01-13 11:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 11:27:13 || endTime :2015-01-13 12:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 12:27:13 || endTime :2015-01-13 13:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 13:27:13 || endTime :2015-01-13 14:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 14:27:13 || endTime :2015-01-13 15:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 15:27:13 || endTime :2015-01-13 16:27:13 || tweets/hour :3 || average # followers :6880
startTime :2015-01-13 16:27:13 || endTime :2015-01-13 17:27:13 || tweets/hour :1 || average # followers :74436
startTime :2015-01-13 17:27:13 || endTime :2015-01-13 18:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 18:27:13 || endTime :2015-01-13 19:27:13 || tweets/hour :1 || average # followers :535
startTime :2015-01-13 19:27:13 || endTime :2015-01-13 20:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 20:27:13 || endTime :2015-01-13 21:27:13 || tweets/hour :1 || average # followers :122
startTime :2015-01-13 21:27:13 || endTime :2015-01-13 22:27:13 || tweets/hour :1 || average # followers :54021
startTime :2015-01-13 22:27:13 || endTime :2015-01-13 23:27:13 || tweets/hour :2 || average # followers :29944
startTime :2015-01-13 23:27:13 || endTime :2015-01-14 00:27:13 || tweets/hour :1 || average # followers :2194
startTime :2015-01-14 00:27:13 || endTime :2015-01-14 01:27:13 || tweets/hour :1 || average # followers :828
startTime :2015-01-14 01:27:13 || endTime :2015-01-14 02:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-14 02:27:13 || endTime :2015-01-14 03:27:13 || tweets/hour :1 || average # followers :12294
startTime :2015-01-14 03:27:13 || endTime :2015-01-14 04:27:13 || tweets/hour :1 || average # followers :1937
startTime :2015-01-14 04:27:13 || endTime :2015-01-14 05:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-14 05:27:13 || endTime :2015-01-14 06:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-14 06:27:13 || endTime :2015-01-14 07:27:13 || tweets/hour :0 || average # followers :0
startTime :2015-01-14 07:27:13 || endTime :2015-01-14 08:27:13 || tweets/hour :5 || average # followers :499
startTime :2015-01-14 08:27:13 || endTime :2015-01-14 09:27:13 || tweets/hour :6 || average # followers :363
startTime :2015-01-14 09:27:13 || endTime :2015-01-14 10:27:13 || tweets/hour :11 || average # followers :123939
startTime :2015-01-14 10:27:13 || endTime :2015-01-14 11:27:13 || tweets/hour :9 || average # followers :1401
startTime :2015-01-14 11:27:13 || endTime :2015-01-14 12:27:13 || tweets/hour :14 || average # followers :3141
startTime :2015-01-14 12:27:13 || endTime :2015-01-14 13:27:13 || tweets/hour :15 || average # followers :1404
startTime :2015-01-14 13:27:13 || endTime :2015-01-14 14:27:13 || tweets/hour :13 || average # followers :2591
startTime :2015-01-14 14:27:13 || endTime :2015-01-14 15:27:13 || tweets/hour :20 || average # followers :1495
startTime :2015-01-14 15:27:13 || endTime :2015-01-14 16:27:13 || tweets/hour :31 || average # followers :12380
startTime :2015-01-14 16:27:13 || endTime :2015-01-14 17:27:13 || tweets/hour :71 || average # followers :9098
startTime :2015-01-14 17:27:13 || endTime :2015-01-14 18:27:13 || tweets/hour :61 || average # followers :3520
startTime :2015-01-14 18:27:13 || endTime :2015-01-14 19:27:13 || tweets/hour :66 || average # followers :9848
startTime :2015-01-14 19:27:13 || endTime :2015-01-14 20:27:13 || tweets/hour :52 || average # followers :1826
startTime :2015-01-14 20:27:13 || endTime :2015-01-14 21:27:13 || tweets/hour :64 || average # followers :3302
startTime :2015-01-14 21:27:13 || endTime :2015-01-14 22:27:13 || tweets/hour :49 || average # followers :6898
startTime :2015-01-14 22:27:13 || endTime :2015-01-14 23:27:13 || tweets/hour :49 || average # followers :2607
startTime :2015-01-14 23:27:13 || endTime :2015-01-15 00:27:13 || tweets/hour :37 || average # followers :2580
startTime :2015-01-15 00:27:13 || endTime :2015-01-15 01:27:13 || tweets/hour :22 || average # followers :2579
startTime :2015-01-15 01:27:13 || endTime :2015-01-15 02:27:13 || tweets/hour :19 || average # followers :27907
startTime :2015-01-15 02:27:13 || endTime :2015-01-15 03:27:13 || tweets/hour :27 || average # followers :22185
startTime :2015-01-15 03:27:13 || endTime :2015-01-15 04:27:13 || tweets/hour :35 || average # followers :11777
startTime :2015-01-15 04:27:13 || endTime :2015-01-15 05:27:13 || tweets/hour :27 || average # followers :9867
startTime :2015-01-15 05:27:13 || endTime :2015-01-15 06:27:13 || tweets/hour :14 || average # followers :427
startTime :2015-01-15 06:27:13 || endTime :2015-01-15 07:27:13 || tweets/hour :22 || average # followers :405
startTime :2015-01-15 07:27:13 || endTime :2015-01-15 08:27:13 || tweets/hour :9 || average # followers :1186
startTime :2015-01-15 08:27:13 || endTime :2015-01-15 09:27:13 || tweets/hour :9 || average # followers :22818
startTime :2015-01-15 09:27:13 || endTime :2015-01-15 10:27:13 || tweets/hour :14 || average # followers :1714
startTime :2015-01-15 10:27:13 || endTime :2015-01-15 11:27:13 || tweets/hour :11 || average # followers :1403
startTime :2015-01-15 11:27:13 || endTime :2015-01-15 12:27:13 || tweets/hour :20 || average # followers :10666
startTime :2015-01-15 12:27:13 || endTime :2015-01-15 13:27:13 || tweets/hour :21 || average # followers :5944
startTime :2015-01-15 13:27:13 || endTime :2015-01-15 14:27:13 || tweets/hour :15 || average # followers :2618
startTime :2015-01-15 14:27:13 || endTime :2015-01-15 15:27:13 || tweets/hour :40 || average # followers :10493
startTime :2015-01-15 15:27:13 || endTime :2015-01-15 16:27:13 || tweets/hour :54 || average # followers :5825
startTime :2015-01-15 16:27:13 || endTime :2015-01-15 17:27:13 || tweets/hour :59 || average # followers :1757
startTime :2015-01-15 17:27:13 || endTime :2015-01-15 18:27:13 || tweets/hour :64 || average # followers :72172
startTime :2015-01-15 18:27:13 || endTime :2015-01-15 19:27:13 || tweets/hour :32 || average # followers :1892
startTime :2015-01-15 19:27:13 || endTime :2015-01-15 20:27:13 || tweets/hour :57 || average # followers :10227
startTime :2015-01-15 20:27:13 || endTime :2015-01-15 21:27:13 || tweets/hour :63 || average # followers :4592
startTime :2015-01-15 21:27:13 || endTime :2015-01-15 22:27:13 || tweets/hour :63 || average # followers :5256
startTime :2015-01-15 22:27:13 || endTime :2015-01-15 23:27:13 || tweets/hour :54 || average # followers :20518
startTime :2015-01-15 23:27:13 || endTime :2015-01-16 00:27:13 || tweets/hour :43 || average # followers :2928
startTime :2015-01-16 00:27:13 || endTime :2015-01-16 01:27:13 || tweets/hour :41 || average # followers :2249
startTime :2015-01-16 01:27:13 || endTime :2015-01-16 02:27:13 || tweets/hour :22 || average # followers :1127
startTime :2015-01-16 02:27:13 || endTime :2015-01-16 03:27:13 || tweets/hour :25 || average # followers :6380
startTime :2015-01-16 03:27:13 || endTime :2015-01-16 04:27:13 || tweets/hour :27 || average # followers :60004
startTime :2015-01-16 04:27:13 || endTime :2015-01-16 05:27:13 || tweets/hour :23 || average # followers :1772
startTime :2015-01-16 05:27:13 || endTime :2015-01-16 06:27:13 || tweets/hour :19 || average # followers :402
startTime :2015-01-16 06:27:13 || endTime :2015-01-16 07:27:13 || tweets/hour :34 || average # followers :7313
startTime :2015-01-16 07:27:13 || endTime :2015-01-16 08:27:13 || tweets/hour :8 || average # followers :581
startTime :2015-01-16 08:27:13 || endTime :2015-01-16 09:27:13 || tweets/hour :9 || average # followers :452
startTime :2015-01-16 09:27:13 || endTime :2015-01-16 10:27:13 || tweets/hour :1 || average # followers :364
startTime :2015-01-16 10:27:13 || endTime :2015-01-16 11:27:13 || tweets/hour :2 || average # followers :101
startTime :2015-01-16 11:27:13 || endTime :2015-01-16 12:27:13 || tweets/hour :8 || average # followers :16200
startTime :2015-01-16 12:27:13 || endTime :2015-01-16 13:27:13 || tweets/hour :18 || average # followers :954
startTime :2015-01-16 13:27:13 || endTime :2015-01-16 14:27:13 || tweets/hour :22 || average # followers :10421
startTime :2015-01-16 14:27:13 || endTime :2015-01-16 15:27:13 || tweets/hour :50 || average # followers :7530
startTime :2015-01-16 15:27:13 || endTime :2015-01-16 16:27:13 || tweets/hour :89 || average # followers :10133
startTime :2015-01-16 16:27:13 || endTime :2015-01-16 17:27:13 || tweets/hour :94 || average # followers :18028
startTime :2015-01-16 17:27:13 || endTime :2015-01-16 18:27:13 || tweets/hour :73 || average # followers :3988
startTime :2015-01-16 18:27:13 || endTime :2015-01-16 19:27:13 || tweets/hour :84 || average # followers :24846
startTime :2015-01-16 19:27:13 || endTime :2015-01-16 20:27:13 || tweets/hour :110 || average # followers :3838
startTime :2015-01-16 20:27:13 || endTime :2015-01-16 21:27:13 || tweets/hour :118 || average # followers :31933
startTime :2015-01-16 21:27:13 || endTime :2015-01-16 22:27:13 || tweets/hour :80 || average # followers :23140
startTime :2015-01-16 22:27:13 || endTime :2015-01-16 23:27:13 || tweets/hour :74 || average # followers :9009
startTime :2015-01-16 23:27:13 || endTime :2015-01-17 00:27:13 || tweets/hour :59 || average # followers :6292
startTime :2015-01-17 00:27:13 || endTime :2015-01-17 01:27:13 || tweets/hour :50 || average # followers :23060
startTime :2015-01-17 01:27:13 || endTime :2015-01-17 02:27:13 || tweets/hour :43 || average # followers :5850
startTime :2015-01-17 02:27:13 || endTime :2015-01-17 03:27:13 || tweets/hour :49 || average # followers :8498
startTime :2015-01-17 03:27:13 || endTime :2015-01-17 04:27:13 || tweets/hour :33 || average # followers :535
startTime :2015-01-17 04:27:13 || endTime :2015-01-17 05:27:13 || tweets/hour :31 || average # followers :3008
startTime :2015-01-17 05:27:13 || endTime :2015-01-17 06:27:13 || tweets/hour :38 || average # followers :26433
startTime :2015-01-17 06:27:13 || endTime :2015-01-17 07:27:13 || tweets/hour :20 || average # followers :1535
startTime :2015-01-17 07:27:13 || endTime :2015-01-17 08:27:13 || tweets/hour :11 || average # followers :4750
startTime :2015-01-17 08:27:13 || endTime :2015-01-17 09:27:13 || tweets/hour :6 || average # followers :1218
startTime :2015-01-17 09:27:13 || endTime :2015-01-17 10:27:13 || tweets/hour :6 || average # followers :510
startTime :2015-01-17 10:27:13 || endTime :2015-01-17 11:27:13 || tweets/hour :9 || average # followers :1365
startTime :2015-01-17 11:27:13 || endTime :2015-01-17 12:27:13 || tweets/hour :6 || average # followers :414
startTime :2015-01-17 12:27:13 || endTime :2015-01-17 13:27:13 || tweets/hour :14 || average # followers :1286
startTime :2015-01-17 13:27:13 || endTime :2015-01-17 14:27:13 || tweets/hour :19 || average # followers :15526
startTime :2015-01-17 14:27:13 || endTime :2015-01-17 15:27:13 || tweets/hour :23 || average # followers :808
startTime :2015-01-17 15:27:13 || endTime :2015-01-17 16:27:13 || tweets/hour :37 || average # followers :8824
startTime :2015-01-17 16:27:13 || endTime :2015-01-17 17:27:13 || tweets/hour :52 || average # followers :7889
startTime :2015-01-17 17:27:13 || endTime :2015-01-17 18:27:13 || tweets/hour :45 || average # followers :9875
startTime :2015-01-17 18:27:13 || endTime :2015-01-17 19:27:13 || tweets/hour :62 || average # followers :5855
startTime :2015-01-17 19:27:13 || endTime :2015-01-17 20:27:13 || tweets/hour :53 || average # followers :2171
startTime :2015-01-17 20:27:13 || endTime :2015-01-17 21:27:13 || tweets/hour :60 || average # followers :8559
startTime :2015-01-17 21:27:13 || endTime :2015-01-17 22:27:13 || tweets/hour :53 || average # followers :3840
startTime :2015-01-17 22:27:13 || endTime :2015-01-17 23:27:13 || tweets/hour :41 || average # followers :2230
startTime :2015-01-17 23:27:13 || endTime :2015-01-18 00:27:13 || tweets/hour :43 || average # followers :1422
startTime :2015-01-18 00:27:13 || endTime :2015-01-18 01:27:13 || tweets/hour :34 || average # followers :1559
startTime :2015-01-18 01:27:13 || endTime :2015-01-18 02:27:13 || tweets/hour :61 || average # followers :6281
startTime :2015-01-18 02:27:13 || endTime :2015-01-18 03:27:13 || tweets/hour :44 || average # followers :2228
startTime :2015-01-18 03:27:13 || endTime :2015-01-18 04:27:13 || tweets/hour :47 || average # followers :9746
startTime :2015-01-18 04:27:13 || endTime :2015-01-18 05:27:13 || tweets/hour :45 || average # followers :6296
startTime :2015-01-18 05:27:13 || endTime :2015-01-18 06:27:13 || tweets/hour :49 || average # followers :1062
startTime :2015-01-18 06:27:13 || endTime :2015-01-18 07:27:13 || tweets/hour :27 || average # followers :3641
startTime :2015-01-18 07:27:13 || endTime :2015-01-18 08:27:13 || tweets/hour :25 || average # followers :1784
startTime :2015-01-18 08:27:13 || endTime :2015-01-18 09:27:13 || tweets/hour :26 || average # followers :3796
startTime :2015-01-18 09:27:13 || endTime :2015-01-18 10:27:13 || tweets/hour :56 || average # followers :2739
startTime :2015-01-18 10:27:13 || endTime :2015-01-18 11:27:13 || tweets/hour :1 || average # followers :28
startTime :2015-01-18 11:27:13 || endTime :2015-01-18 12:27:13 || tweets/hour :4 || average # followers :335
startTime :2015-01-18 12:27:13 || endTime :2015-01-18 13:27:13 || tweets/hour :34 || average # followers :5149
startTime :2015-01-18 13:27:13 || endTime :2015-01-18 14:27:13 || tweets/hour :53 || average # followers :4351
startTime :2015-01-18 14:27:13 || endTime :2015-01-18 15:27:13 || tweets/hour :130 || average # followers :5840
startTime :2015-01-18 15:27:13 || endTime :2015-01-18 16:27:13 || tweets/hour :146 || average # followers :6392
startTime :2015-01-18 16:27:13 || endTime :2015-01-18 17:27:13 || tweets/hour :225 || average # followers :4213
startTime :2015-01-18 17:27:13 || endTime :2015-01-18 18:27:13 || tweets/hour :235 || average # followers :3908
startTime :2015-01-18 18:27:13 || endTime :2015-01-18 19:27:13 || tweets/hour :293 || average # followers :2499
startTime :2015-01-18 19:27:13 || endTime :2015-01-18 20:27:13 || tweets/hour :763 || average # followers :2424
startTime :2015-01-18 20:27:13 || endTime :2015-01-18 21:27:13 || tweets/hour :513 || average # followers :2020
startTime :2015-01-18 21:27:13 || endTime :2015-01-18 22:27:13 || tweets/hour :403 || average # followers :1958
startTime :2015-01-18 22:27:13 || endTime :2015-01-18 23:27:13 || tweets/hour :1129 || average # followers :2328
startTime :2015-01-18 23:27:13 || endTime :2015-01-19 00:27:13 || tweets/hour :11667 || average # followers :2213
startTime :2015-01-19 00:27:13 || endTime :2015-01-19 01:27:13 || tweets/hour :1180 || average # followers :2311
startTime :2015-01-19 01:27:13 || endTime :2015-01-19 02:27:13 || tweets/hour :3276 || average # followers :2650
startTime :2015-01-19 02:27:13 || endTime :2015-01-19 03:27:13 || tweets/hour :9316 || average # followers :2472
startTime :2015-01-19 03:27:13 || endTime :2015-01-19 04:27:13 || tweets/hour :2717 || average # followers :3294
startTime :2015-01-19 04:27:13 || endTime :2015-01-19 05:27:13 || tweets/hour :1165 || average # followers :3778
startTime :2015-01-19 05:27:13 || endTime :2015-01-19 06:27:13 || tweets/hour :749 || average # followers :1687
startTime :2015-01-19 06:27:13 || endTime :2015-01-19 07:27:13 || tweets/hour :478 || average # followers :2665
startTime :2015-01-19 07:27:13 || endTime :2015-01-19 08:27:13 || tweets/hour :399 || average # followers :2067
startTime :2015-01-19 08:27:13 || endTime :2015-01-19 09:27:13 || tweets/hour :325 || average # followers :11870
startTime :2015-01-19 09:27:13 || endTime :2015-01-19 10:27:13 || tweets/hour :284 || average # followers :3344
startTime :2015-01-19 10:27:13 || endTime :2015-01-19 11:27:13 || tweets/hour :260 || average # followers :7918
startTime :2015-01-19 11:27:13 || endTime :2015-01-19 12:27:13 || tweets/hour :602 || average # followers :3178
startTime :2015-01-19 12:27:13 || endTime :2015-01-19 13:27:13 || tweets/hour :825 || average # followers :3607
startTime :2015-01-19 13:27:13 || endTime :2015-01-19 14:27:13 || tweets/hour :381 || average # followers :5364
startTime :2015-01-19 14:27:13 || endTime :2015-01-19 15:27:13 || tweets/hour :544 || average # followers :19124
startTime :2015-01-19 15:27:13 || endTime :2015-01-19 16:27:13 || tweets/hour :495 || average # followers :4162
startTime :2015-01-19 16:27:13 || endTime :2015-01-19 17:27:13 || tweets/hour :410 || average # followers :9502
startTime :2015-01-19 17:27:13 || endTime :2015-01-19 18:27:13 || tweets/hour :355 || average # followers :13985
startTime :2015-01-19 18:27:13 || endTime :2015-01-19 19:27:13 || tweets/hour :342 || average # followers :6713
startTime :2015-01-19 19:27:13 || endTime :2015-01-19 20:27:13 || tweets/hour :424 || average # followers :4096
startTime :2015-01-19 20:27:13 || endTime :2015-01-19 21:27:13 || tweets/hour :370 || average # followers :5974
startTime :2015-01-19 21:27:13 || endTime :2015-01-19 22:27:13 || tweets/hour :324 || average # followers :5395
startTime :2015-01-19 22:27:13 || endTime :2015-01-19 23:27:13 || tweets/hour :273 || average # followers :17091
startTime :2015-01-19 23:27:13 || endTime :2015-01-20 00:27:13 || tweets/hour :288 || average # followers :6489
startTime :2015-01-20 00:27:13 || endTime :2015-01-20 01:27:13 || tweets/hour :1395 || average # followers :651
startTime :2015-01-20 01:27:13 || endTime :2015-01-20 02:27:13 || tweets/hour :2391 || average # followers :1700
startTime :2015-01-20 02:27:13 || endTime :2015-01-20 03:27:13 || tweets/hour :6258 || average # followers :219
startTime :2015-01-20 03:27:13 || endTime :2015-01-20 04:27:13 || tweets/hour :155 || average # followers :9614
startTime :2015-01-20 04:27:13 || endTime :2015-01-20 05:27:13 || tweets/hour :135 || average # followers :3788
startTime :2015-01-20 05:27:13 || endTime :2015-01-20 06:27:13 || tweets/hour :118 || average # followers :9401
startTime :2015-01-20 06:27:13 || endTime :2015-01-20 07:27:13 || tweets/hour :87 || average # followers :1646
startTime :2015-01-20 07:27:13 || endTime :2015-01-20 08:27:13 || tweets/hour :58 || average # followers :2260
startTime :2015-01-20 08:27:13 || endTime :2015-01-20 09:27:13 || tweets/hour :42 || average # followers :42281
startTime :2015-01-20 09:27:13 || endTime :2015-01-20 10:27:13 || tweets/hour :60 || average # followers :7804
