startTime :2014-12-31 04:21:23 || endTime :2014-12-31 05:21:23 || tweets/hour :1 || average # followers :33
startTime :2015-01-11 02:21:23 || endTime :2015-01-11 03:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 03:21:23 || endTime :2015-01-11 04:21:23 || tweets/hour :2 || average # followers :712742
startTime :2015-01-11 04:21:23 || endTime :2015-01-11 05:21:23 || tweets/hour :1 || average # followers :1425188
startTime :2015-01-11 05:21:23 || endTime :2015-01-11 06:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 06:21:23 || endTime :2015-01-11 07:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 07:21:23 || endTime :2015-01-11 08:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 08:21:23 || endTime :2015-01-11 09:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 09:21:23 || endTime :2015-01-11 10:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 10:21:23 || endTime :2015-01-11 11:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 11:21:23 || endTime :2015-01-11 12:21:23 || tweets/hour :1 || average # followers :130
startTime :2015-01-11 12:21:23 || endTime :2015-01-11 13:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 13:21:23 || endTime :2015-01-11 14:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 14:21:23 || endTime :2015-01-11 15:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 15:21:23 || endTime :2015-01-11 16:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 16:21:23 || endTime :2015-01-11 17:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 17:21:23 || endTime :2015-01-11 18:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 18:21:23 || endTime :2015-01-11 19:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 19:21:23 || endTime :2015-01-11 20:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 20:21:23 || endTime :2015-01-11 21:21:23 || tweets/hour :1 || average # followers :2626
startTime :2015-01-11 21:21:23 || endTime :2015-01-11 22:21:23 || tweets/hour :1 || average # followers :3400
startTime :2015-01-11 22:21:23 || endTime :2015-01-11 23:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 23:21:23 || endTime :2015-01-12 00:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 00:21:23 || endTime :2015-01-12 01:21:23 || tweets/hour :1 || average # followers :118
startTime :2015-01-12 01:21:23 || endTime :2015-01-12 02:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 02:21:23 || endTime :2015-01-12 03:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 03:21:23 || endTime :2015-01-12 04:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 04:21:23 || endTime :2015-01-12 05:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 05:21:23 || endTime :2015-01-12 06:21:23 || tweets/hour :1 || average # followers :78
startTime :2015-01-12 06:21:23 || endTime :2015-01-12 07:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 07:21:23 || endTime :2015-01-12 08:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 08:21:23 || endTime :2015-01-12 09:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 09:21:23 || endTime :2015-01-12 10:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 10:21:23 || endTime :2015-01-12 11:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 11:21:23 || endTime :2015-01-12 12:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 12:21:23 || endTime :2015-01-12 13:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 13:21:23 || endTime :2015-01-12 14:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 14:21:23 || endTime :2015-01-12 15:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 15:21:23 || endTime :2015-01-12 16:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 16:21:23 || endTime :2015-01-12 17:21:23 || tweets/hour :2 || average # followers :1717
startTime :2015-01-12 17:21:23 || endTime :2015-01-12 18:21:23 || tweets/hour :1 || average # followers :131
startTime :2015-01-12 18:21:23 || endTime :2015-01-12 19:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 19:21:23 || endTime :2015-01-12 20:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 20:21:23 || endTime :2015-01-12 21:21:23 || tweets/hour :3 || average # followers :9949
startTime :2015-01-12 21:21:23 || endTime :2015-01-12 22:21:23 || tweets/hour :1 || average # followers :4143
startTime :2015-01-12 22:21:23 || endTime :2015-01-12 23:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 23:21:23 || endTime :2015-01-13 00:21:23 || tweets/hour :1 || average # followers :68864
startTime :2015-01-13 00:21:23 || endTime :2015-01-13 01:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 01:21:23 || endTime :2015-01-13 02:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 02:21:23 || endTime :2015-01-13 03:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 03:21:23 || endTime :2015-01-13 04:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 04:21:23 || endTime :2015-01-13 05:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 05:21:23 || endTime :2015-01-13 06:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 06:21:23 || endTime :2015-01-13 07:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 07:21:23 || endTime :2015-01-13 08:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 08:21:23 || endTime :2015-01-13 09:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 09:21:23 || endTime :2015-01-13 10:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 10:21:23 || endTime :2015-01-13 11:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 11:21:23 || endTime :2015-01-13 12:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 12:21:23 || endTime :2015-01-13 13:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 13:21:23 || endTime :2015-01-13 14:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 14:21:23 || endTime :2015-01-13 15:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 15:21:23 || endTime :2015-01-13 16:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 16:21:23 || endTime :2015-01-13 17:21:23 || tweets/hour :1 || average # followers :738348
startTime :2015-01-13 17:21:23 || endTime :2015-01-13 18:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 18:21:23 || endTime :2015-01-13 19:21:23 || tweets/hour :1 || average # followers :9991
startTime :2015-01-13 19:21:23 || endTime :2015-01-13 20:21:23 || tweets/hour :1 || average # followers :143
startTime :2015-01-13 20:21:23 || endTime :2015-01-13 21:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 21:21:23 || endTime :2015-01-13 22:21:23 || tweets/hour :2 || average # followers :7071
startTime :2015-01-13 22:21:23 || endTime :2015-01-13 23:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 23:21:23 || endTime :2015-01-14 00:21:23 || tweets/hour :1 || average # followers :59888
startTime :2015-01-14 00:21:23 || endTime :2015-01-14 01:21:23 || tweets/hour :1 || average # followers :1664
startTime :2015-01-14 01:21:23 || endTime :2015-01-14 02:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-14 02:21:23 || endTime :2015-01-14 03:21:23 || tweets/hour :2 || average # followers :6436
startTime :2015-01-14 03:21:23 || endTime :2015-01-14 04:21:23 || tweets/hour :1 || average # followers :8952
startTime :2015-01-14 04:21:23 || endTime :2015-01-14 05:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-14 05:21:23 || endTime :2015-01-14 06:21:23 || tweets/hour :1 || average # followers :17508
startTime :2015-01-14 06:21:23 || endTime :2015-01-14 07:21:23 || tweets/hour :0 || average # followers :0
startTime :2015-01-14 07:21:23 || endTime :2015-01-14 08:21:23 || tweets/hour :21 || average # followers :1968
startTime :2015-01-14 08:21:23 || endTime :2015-01-14 09:21:23 || tweets/hour :59 || average # followers :1877
startTime :2015-01-14 09:21:23 || endTime :2015-01-14 10:21:23 || tweets/hour :61 || average # followers :1488
startTime :2015-01-14 10:21:23 || endTime :2015-01-14 11:21:23 || tweets/hour :54 || average # followers :1821
startTime :2015-01-14 11:21:23 || endTime :2015-01-14 12:21:23 || tweets/hour :56 || average # followers :1539
startTime :2015-01-14 12:21:23 || endTime :2015-01-14 13:21:23 || tweets/hour :70 || average # followers :1909
startTime :2015-01-14 13:21:23 || endTime :2015-01-14 14:21:23 || tweets/hour :90 || average # followers :2208
startTime :2015-01-14 14:21:23 || endTime :2015-01-14 15:21:23 || tweets/hour :76 || average # followers :3107
startTime :2015-01-14 15:21:23 || endTime :2015-01-14 16:21:23 || tweets/hour :183 || average # followers :3759
startTime :2015-01-14 16:21:23 || endTime :2015-01-14 17:21:23 || tweets/hour :165 || average # followers :2174
startTime :2015-01-14 17:21:23 || endTime :2015-01-14 18:21:23 || tweets/hour :175 || average # followers :6675
startTime :2015-01-14 18:21:23 || endTime :2015-01-14 19:21:23 || tweets/hour :201 || average # followers :7827
startTime :2015-01-14 19:21:23 || endTime :2015-01-14 20:21:23 || tweets/hour :288 || average # followers :4581
startTime :2015-01-14 20:21:23 || endTime :2015-01-14 21:21:23 || tweets/hour :220 || average # followers :3197
startTime :2015-01-14 21:21:23 || endTime :2015-01-14 22:21:23 || tweets/hour :221 || average # followers :2347
startTime :2015-01-14 22:21:23 || endTime :2015-01-14 23:21:23 || tweets/hour :273 || average # followers :2884
startTime :2015-01-14 23:21:23 || endTime :2015-01-15 00:21:23 || tweets/hour :267 || average # followers :4626
startTime :2015-01-15 00:21:23 || endTime :2015-01-15 01:21:23 || tweets/hour :88 || average # followers :2484
startTime :2015-01-15 01:21:23 || endTime :2015-01-15 02:21:23 || tweets/hour :110 || average # followers :2048
startTime :2015-01-15 02:21:23 || endTime :2015-01-15 03:21:23 || tweets/hour :87 || average # followers :10003
startTime :2015-01-15 03:21:23 || endTime :2015-01-15 04:21:23 || tweets/hour :136 || average # followers :1551
startTime :2015-01-15 04:21:23 || endTime :2015-01-15 05:21:23 || tweets/hour :133 || average # followers :1753
startTime :2015-01-15 05:21:23 || endTime :2015-01-15 06:21:23 || tweets/hour :100 || average # followers :2312
startTime :2015-01-15 06:21:23 || endTime :2015-01-15 07:21:23 || tweets/hour :80 || average # followers :1656
startTime :2015-01-15 07:21:23 || endTime :2015-01-15 08:21:23 || tweets/hour :39 || average # followers :6847
startTime :2015-01-15 08:21:23 || endTime :2015-01-15 09:21:23 || tweets/hour :64 || average # followers :11047
startTime :2015-01-15 09:21:23 || endTime :2015-01-15 10:21:23 || tweets/hour :244 || average # followers :13822
startTime :2015-01-15 10:21:23 || endTime :2015-01-15 11:21:23 || tweets/hour :109 || average # followers :1767
startTime :2015-01-15 11:21:23 || endTime :2015-01-15 12:21:23 || tweets/hour :114 || average # followers :1813
startTime :2015-01-15 12:21:23 || endTime :2015-01-15 13:21:23 || tweets/hour :260 || average # followers :1591
startTime :2015-01-15 13:21:23 || endTime :2015-01-15 14:21:23 || tweets/hour :78 || average # followers :3886
startTime :2015-01-15 14:21:23 || endTime :2015-01-15 15:21:23 || tweets/hour :165 || average # followers :2107
startTime :2015-01-15 15:21:23 || endTime :2015-01-15 16:21:23 || tweets/hour :230 || average # followers :2078
startTime :2015-01-15 16:21:23 || endTime :2015-01-15 17:21:23 || tweets/hour :250 || average # followers :1866
startTime :2015-01-15 17:21:23 || endTime :2015-01-15 18:21:23 || tweets/hour :191 || average # followers :1951
startTime :2015-01-15 18:21:23 || endTime :2015-01-15 19:21:23 || tweets/hour :158 || average # followers :3279
startTime :2015-01-15 19:21:23 || endTime :2015-01-15 20:21:23 || tweets/hour :216 || average # followers :2062
startTime :2015-01-15 20:21:23 || endTime :2015-01-15 21:21:23 || tweets/hour :303 || average # followers :7441
startTime :2015-01-15 21:21:23 || endTime :2015-01-15 22:21:23 || tweets/hour :231 || average # followers :2429
startTime :2015-01-15 22:21:23 || endTime :2015-01-15 23:21:23 || tweets/hour :223 || average # followers :1560
startTime :2015-01-15 23:21:23 || endTime :2015-01-16 00:21:23 || tweets/hour :376 || average # followers :1466
startTime :2015-01-16 00:21:23 || endTime :2015-01-16 01:21:23 || tweets/hour :130 || average # followers :3427
startTime :2015-01-16 01:21:23 || endTime :2015-01-16 02:21:23 || tweets/hour :187 || average # followers :3767
startTime :2015-01-16 02:21:23 || endTime :2015-01-16 03:21:23 || tweets/hour :171 || average # followers :1427
startTime :2015-01-16 03:21:23 || endTime :2015-01-16 04:21:23 || tweets/hour :123 || average # followers :1519
startTime :2015-01-16 04:21:23 || endTime :2015-01-16 05:21:23 || tweets/hour :90 || average # followers :1609
startTime :2015-01-16 05:21:23 || endTime :2015-01-16 06:21:23 || tweets/hour :62 || average # followers :1473
startTime :2015-01-16 06:21:23 || endTime :2015-01-16 07:21:23 || tweets/hour :59 || average # followers :3433
startTime :2015-01-16 07:21:23 || endTime :2015-01-16 08:21:23 || tweets/hour :37 || average # followers :1391
startTime :2015-01-16 08:21:23 || endTime :2015-01-16 09:21:23 || tweets/hour :50 || average # followers :3376
startTime :2015-01-16 09:21:23 || endTime :2015-01-16 10:21:23 || tweets/hour :12 || average # followers :13511
startTime :2015-01-16 10:21:23 || endTime :2015-01-16 11:21:23 || tweets/hour :21 || average # followers :4239
startTime :2015-01-16 11:21:23 || endTime :2015-01-16 12:21:23 || tweets/hour :26 || average # followers :2337
startTime :2015-01-16 12:21:23 || endTime :2015-01-16 13:21:23 || tweets/hour :144 || average # followers :837
startTime :2015-01-16 13:21:23 || endTime :2015-01-16 14:21:23 || tweets/hour :18 || average # followers :4442
startTime :2015-01-16 14:21:23 || endTime :2015-01-16 15:21:23 || tweets/hour :125 || average # followers :1500
startTime :2015-01-16 15:21:23 || endTime :2015-01-16 16:21:23 || tweets/hour :170 || average # followers :2955
startTime :2015-01-16 16:21:23 || endTime :2015-01-16 17:21:23 || tweets/hour :196 || average # followers :3784
startTime :2015-01-16 17:21:23 || endTime :2015-01-16 18:21:23 || tweets/hour :222 || average # followers :3743
startTime :2015-01-16 18:21:23 || endTime :2015-01-16 19:21:23 || tweets/hour :183 || average # followers :5007
startTime :2015-01-16 19:21:23 || endTime :2015-01-16 20:21:23 || tweets/hour :322 || average # followers :2767
startTime :2015-01-16 20:21:23 || endTime :2015-01-16 21:21:23 || tweets/hour :204 || average # followers :2767
startTime :2015-01-16 21:21:23 || endTime :2015-01-16 22:21:23 || tweets/hour :246 || average # followers :2771
startTime :2015-01-16 22:21:23 || endTime :2015-01-16 23:21:23 || tweets/hour :212 || average # followers :6125
startTime :2015-01-16 23:21:23 || endTime :2015-01-17 00:21:23 || tweets/hour :167 || average # followers :1785
startTime :2015-01-17 00:21:23 || endTime :2015-01-17 01:21:23 || tweets/hour :128 || average # followers :3461
startTime :2015-01-17 01:21:23 || endTime :2015-01-17 02:21:23 || tweets/hour :223 || average # followers :3481
startTime :2015-01-17 02:21:23 || endTime :2015-01-17 03:21:23 || tweets/hour :207 || average # followers :1834
startTime :2015-01-17 03:21:23 || endTime :2015-01-17 04:21:23 || tweets/hour :84 || average # followers :1804
startTime :2015-01-17 04:21:23 || endTime :2015-01-17 05:21:23 || tweets/hour :134 || average # followers :1395
startTime :2015-01-17 05:21:23 || endTime :2015-01-17 06:21:23 || tweets/hour :71 || average # followers :1029
startTime :2015-01-17 06:21:23 || endTime :2015-01-17 07:21:23 || tweets/hour :118 || average # followers :1501
startTime :2015-01-17 07:21:23 || endTime :2015-01-17 08:21:23 || tweets/hour :60 || average # followers :917
startTime :2015-01-17 08:21:23 || endTime :2015-01-17 09:21:23 || tweets/hour :56 || average # followers :1303
startTime :2015-01-17 09:21:23 || endTime :2015-01-17 10:21:23 || tweets/hour :47 || average # followers :1561
startTime :2015-01-17 10:21:23 || endTime :2015-01-17 11:21:23 || tweets/hour :52 || average # followers :2354
startTime :2015-01-17 11:21:23 || endTime :2015-01-17 12:21:23 || tweets/hour :76 || average # followers :2145
startTime :2015-01-17 12:21:23 || endTime :2015-01-17 13:21:23 || tweets/hour :154 || average # followers :6777
startTime :2015-01-17 13:21:23 || endTime :2015-01-17 14:21:23 || tweets/hour :51 || average # followers :3972
startTime :2015-01-17 14:21:23 || endTime :2015-01-17 15:21:23 || tweets/hour :87 || average # followers :1257
startTime :2015-01-17 15:21:23 || endTime :2015-01-17 16:21:23 || tweets/hour :133 || average # followers :4772
startTime :2015-01-17 16:21:23 || endTime :2015-01-17 17:21:23 || tweets/hour :161 || average # followers :3931
startTime :2015-01-17 17:21:23 || endTime :2015-01-17 18:21:23 || tweets/hour :150 || average # followers :2803
startTime :2015-01-17 18:21:23 || endTime :2015-01-17 19:21:23 || tweets/hour :134 || average # followers :2935
startTime :2015-01-17 19:21:23 || endTime :2015-01-17 20:21:23 || tweets/hour :189 || average # followers :2282
startTime :2015-01-17 20:21:23 || endTime :2015-01-17 21:21:23 || tweets/hour :270 || average # followers :2590
startTime :2015-01-17 21:21:23 || endTime :2015-01-17 22:21:23 || tweets/hour :217 || average # followers :1930
startTime :2015-01-17 22:21:23 || endTime :2015-01-17 23:21:23 || tweets/hour :181 || average # followers :5709
startTime :2015-01-17 23:21:23 || endTime :2015-01-18 00:21:23 || tweets/hour :169 || average # followers :2166
startTime :2015-01-18 00:21:23 || endTime :2015-01-18 01:21:23 || tweets/hour :163 || average # followers :2586
startTime :2015-01-18 01:21:23 || endTime :2015-01-18 02:21:23 || tweets/hour :216 || average # followers :6152
startTime :2015-01-18 02:21:23 || endTime :2015-01-18 03:21:23 || tweets/hour :180 || average # followers :1371
startTime :2015-01-18 03:21:23 || endTime :2015-01-18 04:21:23 || tweets/hour :154 || average # followers :3390
startTime :2015-01-18 04:21:23 || endTime :2015-01-18 05:21:23 || tweets/hour :146 || average # followers :63024
startTime :2015-01-18 05:21:23 || endTime :2015-01-18 06:21:23 || tweets/hour :121 || average # followers :1976
startTime :2015-01-18 06:21:23 || endTime :2015-01-18 07:21:23 || tweets/hour :153 || average # followers :2635
startTime :2015-01-18 07:21:23 || endTime :2015-01-18 08:21:23 || tweets/hour :104 || average # followers :1164
startTime :2015-01-18 08:21:23 || endTime :2015-01-18 09:21:23 || tweets/hour :103 || average # followers :1191
startTime :2015-01-18 09:21:23 || endTime :2015-01-18 10:21:23 || tweets/hour :133 || average # followers :1474
startTime :2015-01-18 10:21:23 || endTime :2015-01-18 11:21:23 || tweets/hour :9 || average # followers :870
startTime :2015-01-18 11:21:23 || endTime :2015-01-18 12:21:23 || tweets/hour :9 || average # followers :1112
startTime :2015-01-18 12:21:23 || endTime :2015-01-18 13:21:23 || tweets/hour :181 || average # followers :16317
startTime :2015-01-18 13:21:23 || endTime :2015-01-18 14:21:23 || tweets/hour :248 || average # followers :1578
startTime :2015-01-18 14:21:23 || endTime :2015-01-18 15:21:23 || tweets/hour :414 || average # followers :4914
startTime :2015-01-18 15:21:23 || endTime :2015-01-18 16:21:23 || tweets/hour :405 || average # followers :1570
startTime :2015-01-18 16:21:23 || endTime :2015-01-18 17:21:23 || tweets/hour :657 || average # followers :2751
startTime :2015-01-18 17:21:23 || endTime :2015-01-18 18:21:23 || tweets/hour :577 || average # followers :3635
startTime :2015-01-18 18:21:23 || endTime :2015-01-18 19:21:23 || tweets/hour :612 || average # followers :12135
startTime :2015-01-18 19:21:23 || endTime :2015-01-18 20:21:23 || tweets/hour :1918 || average # followers :2783
startTime :2015-01-18 20:21:23 || endTime :2015-01-18 21:21:23 || tweets/hour :1879 || average # followers :2434
startTime :2015-01-18 21:21:23 || endTime :2015-01-18 22:21:23 || tweets/hour :1574 || average # followers :2591
startTime :2015-01-18 22:21:23 || endTime :2015-01-18 23:21:23 || tweets/hour :2312 || average # followers :2585
startTime :2015-01-18 23:21:23 || endTime :2015-01-19 00:21:23 || tweets/hour :5028 || average # followers :3663
startTime :2015-01-19 00:21:23 || endTime :2015-01-19 01:21:23 || tweets/hour :1427 || average # followers :6636
startTime :2015-01-19 01:21:23 || endTime :2015-01-19 02:21:23 || tweets/hour :1781 || average # followers :2993
startTime :2015-01-19 02:21:23 || endTime :2015-01-19 03:21:23 || tweets/hour :2083 || average # followers :3036
startTime :2015-01-19 03:21:23 || endTime :2015-01-19 04:21:23 || tweets/hour :668 || average # followers :2786
startTime :2015-01-19 04:21:23 || endTime :2015-01-19 05:21:23 || tweets/hour :437 || average # followers :2823
startTime :2015-01-19 05:21:23 || endTime :2015-01-19 06:21:23 || tweets/hour :331 || average # followers :2227
startTime :2015-01-19 06:21:23 || endTime :2015-01-19 07:21:23 || tweets/hour :291 || average # followers :1144
startTime :2015-01-19 07:21:23 || endTime :2015-01-19 08:21:23 || tweets/hour :236 || average # followers :1791
startTime :2015-01-19 08:21:23 || endTime :2015-01-19 09:21:23 || tweets/hour :156 || average # followers :3595
startTime :2015-01-19 09:21:23 || endTime :2015-01-19 10:21:23 || tweets/hour :148 || average # followers :4941
startTime :2015-01-19 10:21:23 || endTime :2015-01-19 11:21:23 || tweets/hour :156 || average # followers :1733
startTime :2015-01-19 11:21:23 || endTime :2015-01-19 12:21:23 || tweets/hour :195 || average # followers :2120
startTime :2015-01-19 12:21:23 || endTime :2015-01-19 13:21:23 || tweets/hour :222 || average # followers :2454
startTime :2015-01-19 13:21:23 || endTime :2015-01-19 14:21:23 || tweets/hour :195 || average # followers :6696
startTime :2015-01-19 14:21:23 || endTime :2015-01-19 15:21:23 || tweets/hour :471 || average # followers :1979
startTime :2015-01-19 15:21:23 || endTime :2015-01-19 16:21:23 || tweets/hour :414 || average # followers :10592
startTime :2015-01-19 16:21:23 || endTime :2015-01-19 17:21:23 || tweets/hour :382 || average # followers :3181
startTime :2015-01-19 17:21:23 || endTime :2015-01-19 18:21:23 || tweets/hour :344 || average # followers :3675
startTime :2015-01-19 18:21:23 || endTime :2015-01-19 19:21:23 || tweets/hour :331 || average # followers :1832
startTime :2015-01-19 19:21:23 || endTime :2015-01-19 20:21:23 || tweets/hour :266 || average # followers :3528
startTime :2015-01-19 20:21:23 || endTime :2015-01-19 21:21:23 || tweets/hour :377 || average # followers :26390
startTime :2015-01-19 21:21:23 || endTime :2015-01-19 22:21:23 || tweets/hour :269 || average # followers :2478
startTime :2015-01-19 22:21:23 || endTime :2015-01-19 23:21:23 || tweets/hour :218 || average # followers :3533
startTime :2015-01-19 23:21:23 || endTime :2015-01-20 00:21:23 || tweets/hour :253 || average # followers :5028
startTime :2015-01-20 00:21:23 || endTime :2015-01-20 01:21:23 || tweets/hour :117 || average # followers :1964
startTime :2015-01-20 01:21:23 || endTime :2015-01-20 02:21:23 || tweets/hour :335 || average # followers :2470
startTime :2015-01-20 02:21:23 || endTime :2015-01-20 03:21:23 || tweets/hour :200 || average # followers :5039
startTime :2015-01-20 03:21:23 || endTime :2015-01-20 04:21:23 || tweets/hour :169 || average # followers :1134
startTime :2015-01-20 04:21:23 || endTime :2015-01-20 05:21:23 || tweets/hour :135 || average # followers :1512
startTime :2015-01-20 05:21:23 || endTime :2015-01-20 06:21:23 || tweets/hour :134 || average # followers :1450
startTime :2015-01-20 06:21:23 || endTime :2015-01-20 07:21:23 || tweets/hour :112 || average # followers :1958
startTime :2015-01-20 07:21:23 || endTime :2015-01-20 08:21:23 || tweets/hour :103 || average # followers :13040
startTime :2015-01-20 08:21:23 || endTime :2015-01-20 09:21:23 || tweets/hour :98 || average # followers :1699
startTime :2015-01-20 09:21:23 || endTime :2015-01-20 10:21:23 || tweets/hour :107 || average # followers :1659
startTime :2015-01-20 10:21:23 || endTime :2015-01-20 11:21:23 || tweets/hour :87 || average # followers :1272
startTime :2015-01-20 11:21:23 || endTime :2015-01-20 12:21:23 || tweets/hour :85 || average # followers :2316
startTime :2015-01-20 12:21:23 || endTime :2015-01-20 13:21:23 || tweets/hour :108 || average # followers :2380
startTime :2015-01-20 13:21:23 || endTime :2015-01-20 14:21:23 || tweets/hour :72 || average # followers :2155
startTime :2015-01-20 14:21:23 || endTime :2015-01-20 15:21:23 || tweets/hour :131 || average # followers :4018
startTime :2015-01-20 15:21:23 || endTime :2015-01-20 16:21:23 || tweets/hour :185 || average # followers :8698
startTime :2015-01-20 16:21:23 || endTime :2015-01-20 17:21:23 || tweets/hour :201 || average # followers :12027
startTime :2015-01-20 17:21:23 || endTime :2015-01-20 18:21:23 || tweets/hour :200 || average # followers :2073
startTime :2015-01-20 18:21:23 || endTime :2015-01-20 19:21:23 || tweets/hour :156 || average # followers :1012
startTime :2015-01-20 19:21:23 || endTime :2015-01-20 20:21:23 || tweets/hour :102 || average # followers :3820
startTime :2015-01-20 20:21:23 || endTime :2015-01-20 21:21:23 || tweets/hour :6 || average # followers :6473
startTime :2015-01-20 21:21:23 || endTime :2015-01-20 22:21:23 || tweets/hour :47 || average # followers :2071
startTime :2015-01-20 22:21:23 || endTime :2015-01-20 23:21:23 || tweets/hour :206 || average # followers :1326
startTime :2015-01-20 23:21:23 || endTime :2015-01-21 00:21:23 || tweets/hour :203 || average # followers :1282
startTime :2015-01-21 00:21:23 || endTime :2015-01-21 01:21:23 || tweets/hour :175 || average # followers :1708
startTime :2015-01-21 01:21:23 || endTime :2015-01-21 02:21:23 || tweets/hour :185 || average # followers :1845
startTime :2015-01-21 02:21:23 || endTime :2015-01-21 03:21:23 || tweets/hour :167 || average # followers :2690
startTime :2015-01-21 03:21:23 || endTime :2015-01-21 04:21:23 || tweets/hour :276 || average # followers :3035
startTime :2015-01-21 04:21:23 || endTime :2015-01-21 05:21:23 || tweets/hour :790 || average # followers :2185
startTime :2015-01-21 05:21:23 || endTime :2015-01-21 06:21:23 || tweets/hour :374 || average # followers :1926
startTime :2015-01-21 06:21:23 || endTime :2015-01-21 07:21:23 || tweets/hour :196 || average # followers :1529
startTime :2015-01-21 07:21:23 || endTime :2015-01-21 08:21:23 || tweets/hour :160 || average # followers :2925
startTime :2015-01-21 08:21:23 || endTime :2015-01-21 09:21:23 || tweets/hour :78 || average # followers :2383
startTime :2015-01-21 09:21:23 || endTime :2015-01-21 10:21:23 || tweets/hour :105 || average # followers :9619
startTime :2015-01-21 10:21:23 || endTime :2015-01-21 11:21:23 || tweets/hour :91 || average # followers :1581
startTime :2015-01-21 11:21:23 || endTime :2015-01-21 12:21:23 || tweets/hour :258 || average # followers :1476
startTime :2015-01-21 12:21:23 || endTime :2015-01-21 13:21:23 || tweets/hour :203 || average # followers :1719
startTime :2015-01-21 13:21:23 || endTime :2015-01-21 14:21:23 || tweets/hour :151 || average # followers :6268
startTime :2015-01-21 14:21:23 || endTime :2015-01-21 15:21:23 || tweets/hour :190 || average # followers :2805
startTime :2015-01-21 15:21:23 || endTime :2015-01-21 16:21:23 || tweets/hour :228 || average # followers :3258
startTime :2015-01-21 16:21:23 || endTime :2015-01-21 17:21:23 || tweets/hour :192 || average # followers :2520
startTime :2015-01-21 17:21:23 || endTime :2015-01-21 18:21:23 || tweets/hour :182 || average # followers :5440
startTime :2015-01-21 18:21:23 || endTime :2015-01-21 19:21:23 || tweets/hour :169 || average # followers :2356
startTime :2015-01-21 19:21:23 || endTime :2015-01-21 20:21:23 || tweets/hour :189 || average # followers :5310
startTime :2015-01-21 20:21:23 || endTime :2015-01-21 21:21:23 || tweets/hour :165 || average # followers :4641
