startTime :2014-12-28 22:21:19 || endTime :2014-12-28 23:21:19 || tweets/hour :1 || average # followers :5346
startTime :2015-01-08 20:21:19 || endTime :2015-01-08 21:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-08 21:21:19 || endTime :2015-01-08 22:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-08 22:21:19 || endTime :2015-01-08 23:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-08 23:21:19 || endTime :2015-01-09 00:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 00:21:19 || endTime :2015-01-09 01:21:19 || tweets/hour :1 || average # followers :2063
startTime :2015-01-09 01:21:19 || endTime :2015-01-09 02:21:19 || tweets/hour :1 || average # followers :4063
startTime :2015-01-09 02:21:19 || endTime :2015-01-09 03:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 03:21:19 || endTime :2015-01-09 04:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 04:21:19 || endTime :2015-01-09 05:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 05:21:19 || endTime :2015-01-09 06:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 06:21:19 || endTime :2015-01-09 07:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 07:21:19 || endTime :2015-01-09 08:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 08:21:19 || endTime :2015-01-09 09:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 09:21:19 || endTime :2015-01-09 10:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 10:21:19 || endTime :2015-01-09 11:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 11:21:19 || endTime :2015-01-09 12:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 12:21:19 || endTime :2015-01-09 13:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 13:21:19 || endTime :2015-01-09 14:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 14:21:19 || endTime :2015-01-09 15:21:19 || tweets/hour :1 || average # followers :124850
startTime :2015-01-09 15:21:19 || endTime :2015-01-09 16:21:19 || tweets/hour :1 || average # followers :124848
startTime :2015-01-09 16:21:19 || endTime :2015-01-09 17:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 17:21:19 || endTime :2015-01-09 18:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 18:21:19 || endTime :2015-01-09 19:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 19:21:19 || endTime :2015-01-09 20:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 20:21:19 || endTime :2015-01-09 21:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 21:21:19 || endTime :2015-01-09 22:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 22:21:19 || endTime :2015-01-09 23:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 23:21:19 || endTime :2015-01-10 00:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 00:21:19 || endTime :2015-01-10 01:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 01:21:19 || endTime :2015-01-10 02:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 02:21:19 || endTime :2015-01-10 03:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 03:21:19 || endTime :2015-01-10 04:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 04:21:19 || endTime :2015-01-10 05:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 05:21:19 || endTime :2015-01-10 06:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 06:21:19 || endTime :2015-01-10 07:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 07:21:19 || endTime :2015-01-10 08:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 08:21:19 || endTime :2015-01-10 09:21:19 || tweets/hour :1 || average # followers :988
startTime :2015-01-10 09:21:19 || endTime :2015-01-10 10:21:19 || tweets/hour :2 || average # followers :776
startTime :2015-01-10 10:21:19 || endTime :2015-01-10 11:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 11:21:19 || endTime :2015-01-10 12:21:19 || tweets/hour :1 || average # followers :657626
startTime :2015-01-10 12:21:19 || endTime :2015-01-10 13:21:19 || tweets/hour :1 || average # followers :14915
startTime :2015-01-10 13:21:19 || endTime :2015-01-10 14:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 14:21:19 || endTime :2015-01-10 15:21:19 || tweets/hour :1 || average # followers :126
startTime :2015-01-10 15:21:19 || endTime :2015-01-10 16:21:19 || tweets/hour :1 || average # followers :38905
startTime :2015-01-10 16:21:19 || endTime :2015-01-10 17:21:19 || tweets/hour :1 || average # followers :82
startTime :2015-01-10 17:21:19 || endTime :2015-01-10 18:21:19 || tweets/hour :1 || average # followers :13281
startTime :2015-01-10 18:21:19 || endTime :2015-01-10 19:21:19 || tweets/hour :4 || average # followers :50616
startTime :2015-01-10 19:21:19 || endTime :2015-01-10 20:21:19 || tweets/hour :4 || average # followers :9688
startTime :2015-01-10 20:21:19 || endTime :2015-01-10 21:21:19 || tweets/hour :1 || average # followers :19482
startTime :2015-01-10 21:21:19 || endTime :2015-01-10 22:21:19 || tweets/hour :9 || average # followers :24473
startTime :2015-01-10 22:21:19 || endTime :2015-01-10 23:21:19 || tweets/hour :3 || average # followers :79429
startTime :2015-01-10 23:21:19 || endTime :2015-01-11 00:21:19 || tweets/hour :3 || average # followers :4014
startTime :2015-01-11 00:21:19 || endTime :2015-01-11 01:21:19 || tweets/hour :14 || average # followers :88300
startTime :2015-01-11 01:21:19 || endTime :2015-01-11 02:21:19 || tweets/hour :6 || average # followers :35948
startTime :2015-01-11 02:21:19 || endTime :2015-01-11 03:21:19 || tweets/hour :3 || average # followers :19952
startTime :2015-01-11 03:21:19 || endTime :2015-01-11 04:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 04:21:19 || endTime :2015-01-11 05:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 05:21:19 || endTime :2015-01-11 06:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 06:21:19 || endTime :2015-01-11 07:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 07:21:19 || endTime :2015-01-11 08:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 08:21:19 || endTime :2015-01-11 09:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 09:21:19 || endTime :2015-01-11 10:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 10:21:19 || endTime :2015-01-11 11:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 11:21:19 || endTime :2015-01-11 12:21:19 || tweets/hour :1 || average # followers :130
startTime :2015-01-11 12:21:19 || endTime :2015-01-11 13:21:19 || tweets/hour :1 || average # followers :14938
startTime :2015-01-11 13:21:19 || endTime :2015-01-11 14:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 14:21:19 || endTime :2015-01-11 15:21:19 || tweets/hour :1 || average # followers :405
startTime :2015-01-11 15:21:19 || endTime :2015-01-11 16:21:19 || tweets/hour :2 || average # followers :28195
startTime :2015-01-11 16:21:19 || endTime :2015-01-11 17:21:19 || tweets/hour :1 || average # followers :54740
startTime :2015-01-11 17:21:19 || endTime :2015-01-11 18:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 18:21:19 || endTime :2015-01-11 19:21:19 || tweets/hour :1 || average # followers :18082
startTime :2015-01-11 19:21:19 || endTime :2015-01-11 20:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 20:21:19 || endTime :2015-01-11 21:21:19 || tweets/hour :2 || average # followers :133137
startTime :2015-01-11 21:21:19 || endTime :2015-01-11 22:21:19 || tweets/hour :2 || average # followers :630683
startTime :2015-01-11 22:21:19 || endTime :2015-01-11 23:21:19 || tweets/hour :1 || average # followers :2071
startTime :2015-01-11 23:21:19 || endTime :2015-01-12 00:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 00:21:19 || endTime :2015-01-12 01:21:19 || tweets/hour :4 || average # followers :11515
startTime :2015-01-12 01:21:19 || endTime :2015-01-12 02:21:19 || tweets/hour :1 || average # followers :1421
startTime :2015-01-12 02:21:19 || endTime :2015-01-12 03:21:19 || tweets/hour :1 || average # followers :144592
startTime :2015-01-12 03:21:19 || endTime :2015-01-12 04:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 04:21:19 || endTime :2015-01-12 05:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 05:21:19 || endTime :2015-01-12 06:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 06:21:19 || endTime :2015-01-12 07:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 07:21:19 || endTime :2015-01-12 08:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 08:21:19 || endTime :2015-01-12 09:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 09:21:19 || endTime :2015-01-12 10:21:19 || tweets/hour :1 || average # followers :5676
startTime :2015-01-12 10:21:19 || endTime :2015-01-12 11:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 11:21:19 || endTime :2015-01-12 12:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 12:21:19 || endTime :2015-01-12 13:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 13:21:19 || endTime :2015-01-12 14:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 14:21:19 || endTime :2015-01-12 15:21:19 || tweets/hour :1 || average # followers :17586
startTime :2015-01-12 15:21:19 || endTime :2015-01-12 16:21:19 || tweets/hour :3 || average # followers :21744
startTime :2015-01-12 16:21:19 || endTime :2015-01-12 17:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 17:21:19 || endTime :2015-01-12 18:21:19 || tweets/hour :8 || average # followers :24601
startTime :2015-01-12 18:21:19 || endTime :2015-01-12 19:21:19 || tweets/hour :1 || average # followers :5254
startTime :2015-01-12 19:21:19 || endTime :2015-01-12 20:21:19 || tweets/hour :1 || average # followers :1794
startTime :2015-01-12 20:21:19 || endTime :2015-01-12 21:21:19 || tweets/hour :4 || average # followers :7463
startTime :2015-01-12 21:21:19 || endTime :2015-01-12 22:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 22:21:19 || endTime :2015-01-12 23:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 23:21:19 || endTime :2015-01-13 00:21:19 || tweets/hour :2 || average # followers :43942
startTime :2015-01-13 00:21:19 || endTime :2015-01-13 01:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 01:21:19 || endTime :2015-01-13 02:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 02:21:19 || endTime :2015-01-13 03:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 03:21:19 || endTime :2015-01-13 04:21:19 || tweets/hour :2 || average # followers :52464
startTime :2015-01-13 04:21:19 || endTime :2015-01-13 05:21:19 || tweets/hour :1 || average # followers :7404
startTime :2015-01-13 05:21:19 || endTime :2015-01-13 06:21:19 || tweets/hour :1 || average # followers :5880
startTime :2015-01-13 06:21:19 || endTime :2015-01-13 07:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 07:21:19 || endTime :2015-01-13 08:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 08:21:19 || endTime :2015-01-13 09:21:19 || tweets/hour :1 || average # followers :5883
startTime :2015-01-13 09:21:19 || endTime :2015-01-13 10:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 10:21:19 || endTime :2015-01-13 11:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 11:21:19 || endTime :2015-01-13 12:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 12:21:19 || endTime :2015-01-13 13:21:19 || tweets/hour :2 || average # followers :557039
startTime :2015-01-13 13:21:19 || endTime :2015-01-13 14:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 14:21:19 || endTime :2015-01-13 15:21:19 || tweets/hour :1 || average # followers :2728
startTime :2015-01-13 15:21:19 || endTime :2015-01-13 16:21:19 || tweets/hour :2 || average # followers :22666
startTime :2015-01-13 16:21:19 || endTime :2015-01-13 17:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 17:21:19 || endTime :2015-01-13 18:21:19 || tweets/hour :1 || average # followers :46538
startTime :2015-01-13 18:21:19 || endTime :2015-01-13 19:21:19 || tweets/hour :3 || average # followers :3886
startTime :2015-01-13 19:21:19 || endTime :2015-01-13 20:21:19 || tweets/hour :4 || average # followers :25067
startTime :2015-01-13 20:21:19 || endTime :2015-01-13 21:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 21:21:19 || endTime :2015-01-13 22:21:19 || tweets/hour :1 || average # followers :4151
startTime :2015-01-13 22:21:19 || endTime :2015-01-13 23:21:19 || tweets/hour :1 || average # followers :61549
startTime :2015-01-13 23:21:19 || endTime :2015-01-14 00:21:19 || tweets/hour :3 || average # followers :47877
startTime :2015-01-14 00:21:19 || endTime :2015-01-14 01:21:19 || tweets/hour :1 || average # followers :1664
startTime :2015-01-14 01:21:19 || endTime :2015-01-14 02:21:19 || tweets/hour :4 || average # followers :15949
startTime :2015-01-14 02:21:19 || endTime :2015-01-14 03:21:19 || tweets/hour :1 || average # followers :5349
startTime :2015-01-14 03:21:19 || endTime :2015-01-14 04:21:19 || tweets/hour :2 || average # followers :831
startTime :2015-01-14 04:21:19 || endTime :2015-01-14 05:21:19 || tweets/hour :1 || average # followers :13
startTime :2015-01-14 05:21:19 || endTime :2015-01-14 06:21:19 || tweets/hour :2 || average # followers :176366
startTime :2015-01-14 06:21:19 || endTime :2015-01-14 07:21:19 || tweets/hour :0 || average # followers :0
startTime :2015-01-14 07:21:19 || endTime :2015-01-14 08:21:19 || tweets/hour :6 || average # followers :3113
startTime :2015-01-14 08:21:19 || endTime :2015-01-14 09:21:19 || tweets/hour :19 || average # followers :6614
startTime :2015-01-14 09:21:19 || endTime :2015-01-14 10:21:19 || tweets/hour :25 || average # followers :3048
startTime :2015-01-14 10:21:19 || endTime :2015-01-14 11:21:19 || tweets/hour :23 || average # followers :4893
startTime :2015-01-14 11:21:19 || endTime :2015-01-14 12:21:19 || tweets/hour :26 || average # followers :5317
startTime :2015-01-14 12:21:19 || endTime :2015-01-14 13:21:19 || tweets/hour :53 || average # followers :6322
startTime :2015-01-14 13:21:19 || endTime :2015-01-14 14:21:19 || tweets/hour :62 || average # followers :5755
startTime :2015-01-14 14:21:19 || endTime :2015-01-14 15:21:19 || tweets/hour :70 || average # followers :6223
startTime :2015-01-14 15:21:19 || endTime :2015-01-14 16:21:19 || tweets/hour :194 || average # followers :5261
startTime :2015-01-14 16:21:19 || endTime :2015-01-14 17:21:19 || tweets/hour :211 || average # followers :13070
startTime :2015-01-14 17:21:19 || endTime :2015-01-14 18:21:19 || tweets/hour :182 || average # followers :4527
startTime :2015-01-14 18:21:19 || endTime :2015-01-14 19:21:19 || tweets/hour :167 || average # followers :7269
startTime :2015-01-14 19:21:19 || endTime :2015-01-14 20:21:19 || tweets/hour :162 || average # followers :6973
startTime :2015-01-14 20:21:19 || endTime :2015-01-14 21:21:19 || tweets/hour :189 || average # followers :9315
startTime :2015-01-14 21:21:19 || endTime :2015-01-14 22:21:19 || tweets/hour :169 || average # followers :13321
startTime :2015-01-14 22:21:19 || endTime :2015-01-14 23:21:19 || tweets/hour :125 || average # followers :4756
startTime :2015-01-14 23:21:19 || endTime :2015-01-15 00:21:19 || tweets/hour :112 || average # followers :5556
startTime :2015-01-15 00:21:19 || endTime :2015-01-15 01:21:19 || tweets/hour :54 || average # followers :26289
startTime :2015-01-15 01:21:19 || endTime :2015-01-15 02:21:19 || tweets/hour :90 || average # followers :5154
startTime :2015-01-15 02:21:19 || endTime :2015-01-15 03:21:19 || tweets/hour :41 || average # followers :13797
startTime :2015-01-15 03:21:19 || endTime :2015-01-15 04:21:19 || tweets/hour :86 || average # followers :8084
startTime :2015-01-15 04:21:19 || endTime :2015-01-15 05:21:19 || tweets/hour :78 || average # followers :2659
startTime :2015-01-15 05:21:19 || endTime :2015-01-15 06:21:19 || tweets/hour :74 || average # followers :2975
startTime :2015-01-15 06:21:19 || endTime :2015-01-15 07:21:19 || tweets/hour :32 || average # followers :3061
startTime :2015-01-15 07:21:19 || endTime :2015-01-15 08:21:19 || tweets/hour :12 || average # followers :2279
startTime :2015-01-15 08:21:19 || endTime :2015-01-15 09:21:19 || tweets/hour :29 || average # followers :2570
startTime :2015-01-15 09:21:19 || endTime :2015-01-15 10:21:19 || tweets/hour :49 || average # followers :1553
startTime :2015-01-15 10:21:19 || endTime :2015-01-15 11:21:19 || tweets/hour :37 || average # followers :4059
startTime :2015-01-15 11:21:19 || endTime :2015-01-15 12:21:19 || tweets/hour :47 || average # followers :2996
startTime :2015-01-15 12:21:19 || endTime :2015-01-15 13:21:19 || tweets/hour :56 || average # followers :3578
startTime :2015-01-15 13:21:19 || endTime :2015-01-15 14:21:19 || tweets/hour :65 || average # followers :10818
startTime :2015-01-15 14:21:19 || endTime :2015-01-15 15:21:19 || tweets/hour :125 || average # followers :5021
startTime :2015-01-15 15:21:19 || endTime :2015-01-15 16:21:19 || tweets/hour :183 || average # followers :6899
startTime :2015-01-15 16:21:19 || endTime :2015-01-15 17:21:19 || tweets/hour :205 || average # followers :4600
startTime :2015-01-15 17:21:19 || endTime :2015-01-15 18:21:19 || tweets/hour :138 || average # followers :4292
startTime :2015-01-15 18:21:19 || endTime :2015-01-15 19:21:19 || tweets/hour :122 || average # followers :6662
startTime :2015-01-15 19:21:19 || endTime :2015-01-15 20:21:19 || tweets/hour :170 || average # followers :5743
startTime :2015-01-15 20:21:19 || endTime :2015-01-15 21:21:19 || tweets/hour :159 || average # followers :5001
startTime :2015-01-15 21:21:19 || endTime :2015-01-15 22:21:19 || tweets/hour :158 || average # followers :5341
startTime :2015-01-15 22:21:19 || endTime :2015-01-15 23:21:19 || tweets/hour :147 || average # followers :5370
startTime :2015-01-15 23:21:19 || endTime :2015-01-16 00:21:19 || tweets/hour :115 || average # followers :6893
startTime :2015-01-16 00:21:19 || endTime :2015-01-16 01:21:19 || tweets/hour :98 || average # followers :8112
startTime :2015-01-16 01:21:19 || endTime :2015-01-16 02:21:19 || tweets/hour :134 || average # followers :6635
startTime :2015-01-16 02:21:19 || endTime :2015-01-16 03:21:19 || tweets/hour :144 || average # followers :5157
startTime :2015-01-16 03:21:19 || endTime :2015-01-16 04:21:19 || tweets/hour :81 || average # followers :5560
startTime :2015-01-16 04:21:19 || endTime :2015-01-16 05:21:19 || tweets/hour :57 || average # followers :6993
startTime :2015-01-16 05:21:19 || endTime :2015-01-16 06:21:19 || tweets/hour :49 || average # followers :3112
startTime :2015-01-16 06:21:19 || endTime :2015-01-16 07:21:19 || tweets/hour :21 || average # followers :1305
startTime :2015-01-16 07:21:19 || endTime :2015-01-16 08:21:19 || tweets/hour :15 || average # followers :5159
startTime :2015-01-16 08:21:19 || endTime :2015-01-16 09:21:19 || tweets/hour :18 || average # followers :2730
startTime :2015-01-16 09:21:19 || endTime :2015-01-16 10:21:19 || tweets/hour :2 || average # followers :9670
startTime :2015-01-16 10:21:19 || endTime :2015-01-16 11:21:19 || tweets/hour :12 || average # followers :5452
startTime :2015-01-16 11:21:19 || endTime :2015-01-16 12:21:19 || tweets/hour :13 || average # followers :12634
startTime :2015-01-16 12:21:19 || endTime :2015-01-16 13:21:19 || tweets/hour :52 || average # followers :13930
startTime :2015-01-16 13:21:19 || endTime :2015-01-16 14:21:19 || tweets/hour :14 || average # followers :10512
startTime :2015-01-16 14:21:19 || endTime :2015-01-16 15:21:19 || tweets/hour :130 || average # followers :3184
startTime :2015-01-16 15:21:19 || endTime :2015-01-16 16:21:19 || tweets/hour :173 || average # followers :6523
startTime :2015-01-16 16:21:19 || endTime :2015-01-16 17:21:19 || tweets/hour :217 || average # followers :13022
startTime :2015-01-16 17:21:19 || endTime :2015-01-16 18:21:19 || tweets/hour :192 || average # followers :5497
startTime :2015-01-16 18:21:19 || endTime :2015-01-16 19:21:19 || tweets/hour :231 || average # followers :9593
startTime :2015-01-16 19:21:19 || endTime :2015-01-16 20:21:19 || tweets/hour :255 || average # followers :6861
startTime :2015-01-16 20:21:19 || endTime :2015-01-16 21:21:19 || tweets/hour :209 || average # followers :6031
startTime :2015-01-16 21:21:19 || endTime :2015-01-16 22:21:19 || tweets/hour :229 || average # followers :8236
startTime :2015-01-16 22:21:19 || endTime :2015-01-16 23:21:19 || tweets/hour :227 || average # followers :8501
startTime :2015-01-16 23:21:19 || endTime :2015-01-17 00:21:19 || tweets/hour :178 || average # followers :5409
startTime :2015-01-17 00:21:19 || endTime :2015-01-17 01:21:19 || tweets/hour :99 || average # followers :9541
startTime :2015-01-17 01:21:19 || endTime :2015-01-17 02:21:19 || tweets/hour :140 || average # followers :4500
startTime :2015-01-17 02:21:19 || endTime :2015-01-17 03:21:19 || tweets/hour :117 || average # followers :4817
startTime :2015-01-17 03:21:19 || endTime :2015-01-17 04:21:19 || tweets/hour :80 || average # followers :2681
startTime :2015-01-17 04:21:19 || endTime :2015-01-17 05:21:19 || tweets/hour :108 || average # followers :3325
startTime :2015-01-17 05:21:19 || endTime :2015-01-17 06:21:19 || tweets/hour :58 || average # followers :3877
startTime :2015-01-17 06:21:19 || endTime :2015-01-17 07:21:19 || tweets/hour :74 || average # followers :2687
startTime :2015-01-17 07:21:19 || endTime :2015-01-17 08:21:19 || tweets/hour :23 || average # followers :2482
startTime :2015-01-17 08:21:19 || endTime :2015-01-17 09:21:19 || tweets/hour :22 || average # followers :2579
startTime :2015-01-17 09:21:19 || endTime :2015-01-17 10:21:19 || tweets/hour :14 || average # followers :2139
startTime :2015-01-17 10:21:19 || endTime :2015-01-17 11:21:19 || tweets/hour :21 || average # followers :3286
startTime :2015-01-17 11:21:19 || endTime :2015-01-17 12:21:19 || tweets/hour :47 || average # followers :2042
startTime :2015-01-17 12:21:19 || endTime :2015-01-17 13:21:19 || tweets/hour :55 || average # followers :5403
startTime :2015-01-17 13:21:19 || endTime :2015-01-17 14:21:19 || tweets/hour :43 || average # followers :5728
startTime :2015-01-17 14:21:19 || endTime :2015-01-17 15:21:19 || tweets/hour :70 || average # followers :10993
startTime :2015-01-17 15:21:19 || endTime :2015-01-17 16:21:19 || tweets/hour :112 || average # followers :5099
startTime :2015-01-17 16:21:19 || endTime :2015-01-17 17:21:19 || tweets/hour :140 || average # followers :9274
startTime :2015-01-17 17:21:19 || endTime :2015-01-17 18:21:19 || tweets/hour :175 || average # followers :4163
startTime :2015-01-17 18:21:19 || endTime :2015-01-17 19:21:19 || tweets/hour :135 || average # followers :6364
startTime :2015-01-17 19:21:19 || endTime :2015-01-17 20:21:19 || tweets/hour :144 || average # followers :4409
startTime :2015-01-17 20:21:19 || endTime :2015-01-17 21:21:19 || tweets/hour :164 || average # followers :6363
startTime :2015-01-17 21:21:19 || endTime :2015-01-17 22:21:19 || tweets/hour :171 || average # followers :15364
startTime :2015-01-17 22:21:19 || endTime :2015-01-17 23:21:19 || tweets/hour :157 || average # followers :3863
startTime :2015-01-17 23:21:19 || endTime :2015-01-18 00:21:19 || tweets/hour :166 || average # followers :3667
startTime :2015-01-18 00:21:19 || endTime :2015-01-18 01:21:19 || tweets/hour :140 || average # followers :11631
startTime :2015-01-18 01:21:19 || endTime :2015-01-18 02:21:19 || tweets/hour :184 || average # followers :6061
startTime :2015-01-18 02:21:19 || endTime :2015-01-18 03:21:19 || tweets/hour :162 || average # followers :4960
startTime :2015-01-18 03:21:19 || endTime :2015-01-18 04:21:19 || tweets/hour :117 || average # followers :10211
startTime :2015-01-18 04:21:19 || endTime :2015-01-18 05:21:19 || tweets/hour :149 || average # followers :3245
startTime :2015-01-18 05:21:19 || endTime :2015-01-18 06:21:19 || tweets/hour :103 || average # followers :4612
startTime :2015-01-18 06:21:19 || endTime :2015-01-18 07:21:19 || tweets/hour :81 || average # followers :2588
startTime :2015-01-18 07:21:19 || endTime :2015-01-18 08:21:19 || tweets/hour :69 || average # followers :938
startTime :2015-01-18 08:21:19 || endTime :2015-01-18 09:21:19 || tweets/hour :56 || average # followers :2202
startTime :2015-01-18 09:21:19 || endTime :2015-01-18 10:21:19 || tweets/hour :39 || average # followers :2710
startTime :2015-01-18 10:21:19 || endTime :2015-01-18 11:21:19 || tweets/hour :3 || average # followers :2617
startTime :2015-01-18 11:21:19 || endTime :2015-01-18 12:21:19 || tweets/hour :16 || average # followers :35259
startTime :2015-01-18 12:21:19 || endTime :2015-01-18 13:21:19 || tweets/hour :165 || average # followers :20173
startTime :2015-01-18 13:21:19 || endTime :2015-01-18 14:21:19 || tweets/hour :190 || average # followers :4625
startTime :2015-01-18 14:21:19 || endTime :2015-01-18 15:21:19 || tweets/hour :563 || average # followers :5626
startTime :2015-01-18 15:21:19 || endTime :2015-01-18 16:21:19 || tweets/hour :592 || average # followers :5659
startTime :2015-01-18 16:21:19 || endTime :2015-01-18 17:21:19 || tweets/hour :720 || average # followers :2812
startTime :2015-01-18 17:21:19 || endTime :2015-01-18 18:21:19 || tweets/hour :798 || average # followers :3050
startTime :2015-01-18 18:21:19 || endTime :2015-01-18 19:21:19 || tweets/hour :691 || average # followers :3152
startTime :2015-01-18 19:21:19 || endTime :2015-01-18 20:21:19 || tweets/hour :1268 || average # followers :4017
startTime :2015-01-18 20:21:19 || endTime :2015-01-18 21:21:19 || tweets/hour :882 || average # followers :4641
startTime :2015-01-18 21:21:19 || endTime :2015-01-18 22:21:19 || tweets/hour :807 || average # followers :5461
startTime :2015-01-18 22:21:19 || endTime :2015-01-18 23:21:19 || tweets/hour :1225 || average # followers :4564
startTime :2015-01-18 23:21:19 || endTime :2015-01-19 00:21:19 || tweets/hour :8608 || average # followers :3707
startTime :2015-01-19 00:21:19 || endTime :2015-01-19 01:21:19 || tweets/hour :4591 || average # followers :6366
startTime :2015-01-19 01:21:19 || endTime :2015-01-19 02:21:19 || tweets/hour :10233 || average # followers :3790
startTime :2015-01-19 02:21:19 || endTime :2015-01-19 03:21:19 || tweets/hour :15219 || average # followers :2847
startTime :2015-01-19 03:21:19 || endTime :2015-01-19 04:21:19 || tweets/hour :3299 || average # followers :3829
startTime :2015-01-19 04:21:19 || endTime :2015-01-19 05:21:19 || tweets/hour :1149 || average # followers :4936
startTime :2015-01-19 05:21:19 || endTime :2015-01-19 06:21:19 || tweets/hour :765 || average # followers :11971
startTime :2015-01-19 06:21:19 || endTime :2015-01-19 07:21:19 || tweets/hour :552 || average # followers :4120
startTime :2015-01-19 07:21:19 || endTime :2015-01-19 08:21:19 || tweets/hour :366 || average # followers :3533
startTime :2015-01-19 08:21:19 || endTime :2015-01-19 09:21:19 || tweets/hour :226 || average # followers :1586
startTime :2015-01-19 09:21:19 || endTime :2015-01-19 10:21:19 || tweets/hour :176 || average # followers :6527
startTime :2015-01-19 10:21:19 || endTime :2015-01-19 11:21:19 || tweets/hour :216 || average # followers :5520
startTime :2015-01-19 11:21:19 || endTime :2015-01-19 12:21:19 || tweets/hour :307 || average # followers :7769
startTime :2015-01-19 12:21:19 || endTime :2015-01-19 13:21:19 || tweets/hour :404 || average # followers :6005
startTime :2015-01-19 13:21:19 || endTime :2015-01-19 14:21:19 || tweets/hour :433 || average # followers :4467
startTime :2015-01-19 14:21:19 || endTime :2015-01-19 15:21:19 || tweets/hour :871 || average # followers :4330
