startTime :2014-12-28 22:14:35 || endTime :2014-12-28 23:14:35 || tweets/hour :1 || average # followers :2318
startTime :2015-01-08 20:14:35 || endTime :2015-01-08 21:14:35 || tweets/hour :1 || average # followers :3749
startTime :2015-01-08 21:14:35 || endTime :2015-01-08 22:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-08 22:14:35 || endTime :2015-01-08 23:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-08 23:14:35 || endTime :2015-01-09 00:14:35 || tweets/hour :1 || average # followers :864
startTime :2015-01-09 00:14:35 || endTime :2015-01-09 01:14:35 || tweets/hour :1 || average # followers :990
startTime :2015-01-09 01:14:35 || endTime :2015-01-09 02:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 02:14:35 || endTime :2015-01-09 03:14:35 || tweets/hour :1 || average # followers :242899
startTime :2015-01-09 03:14:35 || endTime :2015-01-09 04:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 04:14:35 || endTime :2015-01-09 05:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 05:14:35 || endTime :2015-01-09 06:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 06:14:35 || endTime :2015-01-09 07:14:35 || tweets/hour :1 || average # followers :286
startTime :2015-01-09 07:14:35 || endTime :2015-01-09 08:14:35 || tweets/hour :1 || average # followers :15508
startTime :2015-01-09 08:14:35 || endTime :2015-01-09 09:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 09:14:35 || endTime :2015-01-09 10:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 10:14:35 || endTime :2015-01-09 11:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 11:14:35 || endTime :2015-01-09 12:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 12:14:35 || endTime :2015-01-09 13:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 13:14:35 || endTime :2015-01-09 14:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 14:14:35 || endTime :2015-01-09 15:14:35 || tweets/hour :3 || average # followers :99381
startTime :2015-01-09 15:14:35 || endTime :2015-01-09 16:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-09 16:14:35 || endTime :2015-01-09 17:14:35 || tweets/hour :3 || average # followers :951
startTime :2015-01-09 17:14:35 || endTime :2015-01-09 18:14:35 || tweets/hour :1 || average # followers :343
startTime :2015-01-09 18:14:35 || endTime :2015-01-09 19:14:35 || tweets/hour :3 || average # followers :39384
startTime :2015-01-09 19:14:35 || endTime :2015-01-09 20:14:35 || tweets/hour :3 || average # followers :12972
startTime :2015-01-09 20:14:35 || endTime :2015-01-09 21:14:35 || tweets/hour :1 || average # followers :349
startTime :2015-01-09 21:14:35 || endTime :2015-01-09 22:14:35 || tweets/hour :1 || average # followers :729
startTime :2015-01-09 22:14:35 || endTime :2015-01-09 23:14:35 || tweets/hour :2 || average # followers :1717
startTime :2015-01-09 23:14:35 || endTime :2015-01-10 00:14:35 || tweets/hour :6 || average # followers :176118
startTime :2015-01-10 00:14:35 || endTime :2015-01-10 01:14:35 || tweets/hour :1 || average # followers :9
startTime :2015-01-10 01:14:35 || endTime :2015-01-10 02:14:35 || tweets/hour :1 || average # followers :3970
startTime :2015-01-10 02:14:35 || endTime :2015-01-10 03:14:35 || tweets/hour :1 || average # followers :99230
startTime :2015-01-10 03:14:35 || endTime :2015-01-10 04:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 04:14:35 || endTime :2015-01-10 05:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 05:14:35 || endTime :2015-01-10 06:14:35 || tweets/hour :1 || average # followers :2615
startTime :2015-01-10 06:14:35 || endTime :2015-01-10 07:14:35 || tweets/hour :2 || average # followers :579683
startTime :2015-01-10 07:14:35 || endTime :2015-01-10 08:14:35 || tweets/hour :3 || average # followers :7362
startTime :2015-01-10 08:14:35 || endTime :2015-01-10 09:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 09:14:35 || endTime :2015-01-10 10:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 10:14:35 || endTime :2015-01-10 11:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 11:14:35 || endTime :2015-01-10 12:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 12:14:35 || endTime :2015-01-10 13:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 13:14:35 || endTime :2015-01-10 14:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 14:14:35 || endTime :2015-01-10 15:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 15:14:35 || endTime :2015-01-10 16:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 16:14:35 || endTime :2015-01-10 17:14:35 || tweets/hour :1 || average # followers :539
startTime :2015-01-10 17:14:35 || endTime :2015-01-10 18:14:35 || tweets/hour :1 || average # followers :2046
startTime :2015-01-10 18:14:35 || endTime :2015-01-10 19:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 19:14:35 || endTime :2015-01-10 20:14:35 || tweets/hour :1 || average # followers :27810
startTime :2015-01-10 20:14:35 || endTime :2015-01-10 21:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 21:14:35 || endTime :2015-01-10 22:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-10 22:14:35 || endTime :2015-01-10 23:14:35 || tweets/hour :1 || average # followers :23
startTime :2015-01-10 23:14:35 || endTime :2015-01-11 00:14:35 || tweets/hour :5 || average # followers :184368
startTime :2015-01-11 00:14:35 || endTime :2015-01-11 01:14:35 || tweets/hour :10 || average # followers :288321
startTime :2015-01-11 01:14:35 || endTime :2015-01-11 02:14:35 || tweets/hour :6 || average # followers :242037
startTime :2015-01-11 02:14:35 || endTime :2015-01-11 03:14:35 || tweets/hour :3 || average # followers :477500
startTime :2015-01-11 03:14:35 || endTime :2015-01-11 04:14:35 || tweets/hour :5 || average # followers :1185845
startTime :2015-01-11 04:14:35 || endTime :2015-01-11 05:14:35 || tweets/hour :9 || average # followers :293541
startTime :2015-01-11 05:14:35 || endTime :2015-01-11 06:14:35 || tweets/hour :2 || average # followers :76630
startTime :2015-01-11 06:14:35 || endTime :2015-01-11 07:14:35 || tweets/hour :3 || average # followers :60302
startTime :2015-01-11 07:14:35 || endTime :2015-01-11 08:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 08:14:35 || endTime :2015-01-11 09:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 09:14:35 || endTime :2015-01-11 10:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 10:14:35 || endTime :2015-01-11 11:14:35 || tweets/hour :1 || average # followers :142793
startTime :2015-01-11 11:14:35 || endTime :2015-01-11 12:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 12:14:35 || endTime :2015-01-11 13:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 13:14:35 || endTime :2015-01-11 14:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 14:14:35 || endTime :2015-01-11 15:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 15:14:35 || endTime :2015-01-11 16:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 16:14:35 || endTime :2015-01-11 17:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 17:14:35 || endTime :2015-01-11 18:14:35 || tweets/hour :1 || average # followers :21
startTime :2015-01-11 18:14:35 || endTime :2015-01-11 19:14:35 || tweets/hour :1 || average # followers :18017
startTime :2015-01-11 19:14:35 || endTime :2015-01-11 20:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 20:14:35 || endTime :2015-01-11 21:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-11 21:14:35 || endTime :2015-01-11 22:14:35 || tweets/hour :4 || average # followers :907985
startTime :2015-01-11 22:14:35 || endTime :2015-01-11 23:14:35 || tweets/hour :1 || average # followers :543
startTime :2015-01-11 23:14:35 || endTime :2015-01-12 00:14:35 || tweets/hour :1 || average # followers :272
startTime :2015-01-12 00:14:35 || endTime :2015-01-12 01:14:35 || tweets/hour :3 || average # followers :1186
startTime :2015-01-12 01:14:35 || endTime :2015-01-12 02:14:35 || tweets/hour :1 || average # followers :177
startTime :2015-01-12 02:14:35 || endTime :2015-01-12 03:14:35 || tweets/hour :1 || average # followers :1334
startTime :2015-01-12 03:14:35 || endTime :2015-01-12 04:14:35 || tweets/hour :1 || average # followers :498
startTime :2015-01-12 04:14:35 || endTime :2015-01-12 05:14:35 || tweets/hour :2 || average # followers :1317
startTime :2015-01-12 05:14:35 || endTime :2015-01-12 06:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 06:14:35 || endTime :2015-01-12 07:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 07:14:35 || endTime :2015-01-12 08:14:35 || tweets/hour :1 || average # followers :244
startTime :2015-01-12 08:14:35 || endTime :2015-01-12 09:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 09:14:35 || endTime :2015-01-12 10:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 10:14:35 || endTime :2015-01-12 11:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 11:14:35 || endTime :2015-01-12 12:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 12:14:35 || endTime :2015-01-12 13:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 13:14:35 || endTime :2015-01-12 14:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 14:14:35 || endTime :2015-01-12 15:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 15:14:35 || endTime :2015-01-12 16:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 16:14:35 || endTime :2015-01-12 17:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 17:14:35 || endTime :2015-01-12 18:14:35 || tweets/hour :3 || average # followers :1178
startTime :2015-01-12 18:14:35 || endTime :2015-01-12 19:14:35 || tweets/hour :2 || average # followers :744
startTime :2015-01-12 19:14:35 || endTime :2015-01-12 20:14:35 || tweets/hour :1 || average # followers :332
startTime :2015-01-12 20:14:35 || endTime :2015-01-12 21:14:35 || tweets/hour :4 || average # followers :9428
startTime :2015-01-12 21:14:35 || endTime :2015-01-12 22:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-12 22:14:35 || endTime :2015-01-12 23:14:35 || tweets/hour :1 || average # followers :763
startTime :2015-01-12 23:14:35 || endTime :2015-01-13 00:14:35 || tweets/hour :1 || average # followers :773
startTime :2015-01-13 00:14:35 || endTime :2015-01-13 01:14:35 || tweets/hour :2 || average # followers :8720
startTime :2015-01-13 01:14:35 || endTime :2015-01-13 02:14:35 || tweets/hour :2 || average # followers :4127
startTime :2015-01-13 02:14:35 || endTime :2015-01-13 03:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 03:14:35 || endTime :2015-01-13 04:14:35 || tweets/hour :2 || average # followers :44065
startTime :2015-01-13 04:14:35 || endTime :2015-01-13 05:14:35 || tweets/hour :1 || average # followers :294
startTime :2015-01-13 05:14:35 || endTime :2015-01-13 06:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 06:14:35 || endTime :2015-01-13 07:14:35 || tweets/hour :3 || average # followers :1003
startTime :2015-01-13 07:14:35 || endTime :2015-01-13 08:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 08:14:35 || endTime :2015-01-13 09:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 09:14:35 || endTime :2015-01-13 10:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 10:14:35 || endTime :2015-01-13 11:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 11:14:35 || endTime :2015-01-13 12:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 12:14:35 || endTime :2015-01-13 13:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 13:14:35 || endTime :2015-01-13 14:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 14:14:35 || endTime :2015-01-13 15:14:35 || tweets/hour :1 || average # followers :1841
startTime :2015-01-13 15:14:35 || endTime :2015-01-13 16:14:35 || tweets/hour :3 || average # followers :16029
startTime :2015-01-13 16:14:35 || endTime :2015-01-13 17:14:35 || tweets/hour :1 || average # followers :3345
startTime :2015-01-13 17:14:35 || endTime :2015-01-13 18:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 18:14:35 || endTime :2015-01-13 19:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 19:14:35 || endTime :2015-01-13 20:14:35 || tweets/hour :1 || average # followers :848
startTime :2015-01-13 20:14:35 || endTime :2015-01-13 21:14:35 || tweets/hour :2 || average # followers :8499
startTime :2015-01-13 21:14:35 || endTime :2015-01-13 22:14:35 || tweets/hour :3 || average # followers :530
startTime :2015-01-13 22:14:35 || endTime :2015-01-13 23:14:35 || tweets/hour :0 || average # followers :0
startTime :2015-01-13 23:14:35 || endTime :2015-01-14 00:14:35 || tweets/hour :3 || average # followers :8937
startTime :2015-01-14 00:14:35 || endTime :2015-01-14 01:14:35 || tweets/hour :5 || average # followers :1525
startTime :2015-01-14 01:14:35 || endTime :2015-01-14 02:14:35 || tweets/hour :6 || average # followers :24045
startTime :2015-01-14 02:14:35 || endTime :2015-01-14 03:14:35 || tweets/hour :7 || average # followers :106950
startTime :2015-01-14 03:14:35 || endTime :2015-01-14 04:14:35 || tweets/hour :9 || average # followers :3892
startTime :2015-01-14 04:14:35 || endTime :2015-01-14 05:14:35 || tweets/hour :11 || average # followers :13134
startTime :2015-01-14 05:14:35 || endTime :2015-01-14 06:14:35 || tweets/hour :5 || average # followers :23304
startTime :2015-01-14 06:14:35 || endTime :2015-01-14 07:14:35 || tweets/hour :2 || average # followers :1364
startTime :2015-01-14 07:14:35 || endTime :2015-01-14 08:14:35 || tweets/hour :6 || average # followers :669
startTime :2015-01-14 08:14:35 || endTime :2015-01-14 09:14:35 || tweets/hour :19 || average # followers :283
startTime :2015-01-14 09:14:35 || endTime :2015-01-14 10:14:35 || tweets/hour :12 || average # followers :2551
startTime :2015-01-14 10:14:35 || endTime :2015-01-14 11:14:35 || tweets/hour :7 || average # followers :229
startTime :2015-01-14 11:14:35 || endTime :2015-01-14 12:14:35 || tweets/hour :13 || average # followers :1768
startTime :2015-01-14 12:14:35 || endTime :2015-01-14 13:14:35 || tweets/hour :21 || average # followers :1392
startTime :2015-01-14 13:14:35 || endTime :2015-01-14 14:14:35 || tweets/hour :37 || average # followers :4477
startTime :2015-01-14 14:14:35 || endTime :2015-01-14 15:14:35 || tweets/hour :42 || average # followers :4999
startTime :2015-01-14 15:14:35 || endTime :2015-01-14 16:14:35 || tweets/hour :84 || average # followers :19930
startTime :2015-01-14 16:14:35 || endTime :2015-01-14 17:14:35 || tweets/hour :149 || average # followers :3427
startTime :2015-01-14 17:14:35 || endTime :2015-01-14 18:14:35 || tweets/hour :127 || average # followers :1979
startTime :2015-01-14 18:14:35 || endTime :2015-01-14 19:14:35 || tweets/hour :138 || average # followers :2378
startTime :2015-01-14 19:14:35 || endTime :2015-01-14 20:14:35 || tweets/hour :121 || average # followers :8945
startTime :2015-01-14 20:14:35 || endTime :2015-01-14 21:14:35 || tweets/hour :156 || average # followers :5682
startTime :2015-01-14 21:14:35 || endTime :2015-01-14 22:14:35 || tweets/hour :163 || average # followers :1235
startTime :2015-01-14 22:14:35 || endTime :2015-01-14 23:14:35 || tweets/hour :128 || average # followers :888
startTime :2015-01-14 23:14:35 || endTime :2015-01-15 00:14:35 || tweets/hour :126 || average # followers :1620
startTime :2015-01-15 00:14:35 || endTime :2015-01-15 01:14:35 || tweets/hour :78 || average # followers :1543
startTime :2015-01-15 01:14:35 || endTime :2015-01-15 02:14:35 || tweets/hour :78 || average # followers :624
startTime :2015-01-15 02:14:35 || endTime :2015-01-15 03:14:35 || tweets/hour :87 || average # followers :9634
startTime :2015-01-15 03:14:35 || endTime :2015-01-15 04:14:35 || tweets/hour :124 || average # followers :9176
startTime :2015-01-15 04:14:35 || endTime :2015-01-15 05:14:35 || tweets/hour :137 || average # followers :1786
startTime :2015-01-15 05:14:35 || endTime :2015-01-15 06:14:35 || tweets/hour :91 || average # followers :892
startTime :2015-01-15 06:14:35 || endTime :2015-01-15 07:14:35 || tweets/hour :84 || average # followers :574
startTime :2015-01-15 07:14:35 || endTime :2015-01-15 08:14:35 || tweets/hour :25 || average # followers :1909
startTime :2015-01-15 08:14:35 || endTime :2015-01-15 09:14:35 || tweets/hour :12 || average # followers :564
startTime :2015-01-15 09:14:35 || endTime :2015-01-15 10:14:35 || tweets/hour :20 || average # followers :620
startTime :2015-01-15 10:14:35 || endTime :2015-01-15 11:14:35 || tweets/hour :17 || average # followers :272
startTime :2015-01-15 11:14:35 || endTime :2015-01-15 12:14:35 || tweets/hour :14 || average # followers :513
startTime :2015-01-15 12:14:35 || endTime :2015-01-15 13:14:35 || tweets/hour :26 || average # followers :546
startTime :2015-01-15 13:14:35 || endTime :2015-01-15 14:14:35 || tweets/hour :25 || average # followers :1777
startTime :2015-01-15 14:14:35 || endTime :2015-01-15 15:14:35 || tweets/hour :55 || average # followers :6080
startTime :2015-01-15 15:14:35 || endTime :2015-01-15 16:14:35 || tweets/hour :126 || average # followers :9423
startTime :2015-01-15 16:14:35 || endTime :2015-01-15 17:14:35 || tweets/hour :173 || average # followers :12049
startTime :2015-01-15 17:14:35 || endTime :2015-01-15 18:14:35 || tweets/hour :123 || average # followers :2788
startTime :2015-01-15 18:14:35 || endTime :2015-01-15 19:14:35 || tweets/hour :110 || average # followers :3285
startTime :2015-01-15 19:14:35 || endTime :2015-01-15 20:14:35 || tweets/hour :173 || average # followers :11797
startTime :2015-01-15 20:14:35 || endTime :2015-01-15 21:14:35 || tweets/hour :157 || average # followers :5092
startTime :2015-01-15 21:14:35 || endTime :2015-01-15 22:14:35 || tweets/hour :164 || average # followers :2760
startTime :2015-01-15 22:14:35 || endTime :2015-01-15 23:14:35 || tweets/hour :150 || average # followers :2329
startTime :2015-01-15 23:14:35 || endTime :2015-01-16 00:14:35 || tweets/hour :155 || average # followers :2008
startTime :2015-01-16 00:14:35 || endTime :2015-01-16 01:14:35 || tweets/hour :109 || average # followers :2157
startTime :2015-01-16 01:14:35 || endTime :2015-01-16 02:14:35 || tweets/hour :166 || average # followers :2983
startTime :2015-01-16 02:14:35 || endTime :2015-01-16 03:14:35 || tweets/hour :139 || average # followers :1285
startTime :2015-01-16 03:14:35 || endTime :2015-01-16 04:14:35 || tweets/hour :171 || average # followers :1876
startTime :2015-01-16 04:14:35 || endTime :2015-01-16 05:14:35 || tweets/hour :96 || average # followers :773
startTime :2015-01-16 05:14:35 || endTime :2015-01-16 06:14:35 || tweets/hour :83 || average # followers :727
startTime :2015-01-16 06:14:35 || endTime :2015-01-16 07:14:35 || tweets/hour :74 || average # followers :1274
startTime :2015-01-16 07:14:35 || endTime :2015-01-16 08:14:35 || tweets/hour :34 || average # followers :564
startTime :2015-01-16 08:14:35 || endTime :2015-01-16 09:14:35 || tweets/hour :46 || average # followers :1294
startTime :2015-01-16 09:14:35 || endTime :2015-01-16 10:14:35 || tweets/hour :8 || average # followers :514
startTime :2015-01-16 10:14:35 || endTime :2015-01-16 11:14:35 || tweets/hour :6 || average # followers :529
startTime :2015-01-16 11:14:35 || endTime :2015-01-16 12:14:35 || tweets/hour :5 || average # followers :674
startTime :2015-01-16 12:14:35 || endTime :2015-01-16 13:14:35 || tweets/hour :33 || average # followers :1114
startTime :2015-01-16 13:14:35 || endTime :2015-01-16 14:14:35 || tweets/hour :31 || average # followers :1670
startTime :2015-01-16 14:14:35 || endTime :2015-01-16 15:14:35 || tweets/hour :128 || average # followers :3245
startTime :2015-01-16 15:14:35 || endTime :2015-01-16 16:14:35 || tweets/hour :348 || average # followers :1997
startTime :2015-01-16 16:14:35 || endTime :2015-01-16 17:14:35 || tweets/hour :506 || average # followers :6271
startTime :2015-01-16 17:14:35 || endTime :2015-01-16 18:14:35 || tweets/hour :459 || average # followers :1979
startTime :2015-01-16 18:14:35 || endTime :2015-01-16 19:14:35 || tweets/hour :352 || average # followers :2454
startTime :2015-01-16 19:14:35 || endTime :2015-01-16 20:14:35 || tweets/hour :511 || average # followers :3186
startTime :2015-01-16 20:14:35 || endTime :2015-01-16 21:14:35 || tweets/hour :457 || average # followers :1996
startTime :2015-01-16 21:14:35 || endTime :2015-01-16 22:14:35 || tweets/hour :391 || average # followers :2443
startTime :2015-01-16 22:14:35 || endTime :2015-01-16 23:14:35 || tweets/hour :401 || average # followers :3928
startTime :2015-01-16 23:14:35 || endTime :2015-01-17 00:14:35 || tweets/hour :367 || average # followers :3363
startTime :2015-01-17 00:14:35 || endTime :2015-01-17 01:14:35 || tweets/hour :296 || average # followers :1685
startTime :2015-01-17 01:14:35 || endTime :2015-01-17 02:14:35 || tweets/hour :453 || average # followers :1394
startTime :2015-01-17 02:14:35 || endTime :2015-01-17 03:14:35 || tweets/hour :383 || average # followers :1420
startTime :2015-01-17 03:14:35 || endTime :2015-01-17 04:14:35 || tweets/hour :242 || average # followers :1788
startTime :2015-01-17 04:14:35 || endTime :2015-01-17 05:14:35 || tweets/hour :241 || average # followers :3001
startTime :2015-01-17 05:14:35 || endTime :2015-01-17 06:14:35 || tweets/hour :179 || average # followers :4833
startTime :2015-01-17 06:14:35 || endTime :2015-01-17 07:14:35 || tweets/hour :139 || average # followers :846
startTime :2015-01-17 07:14:35 || endTime :2015-01-17 08:14:35 || tweets/hour :106 || average # followers :696
startTime :2015-01-17 08:14:35 || endTime :2015-01-17 09:14:35 || tweets/hour :59 || average # followers :592
startTime :2015-01-17 09:14:35 || endTime :2015-01-17 10:14:35 || tweets/hour :31 || average # followers :671
startTime :2015-01-17 10:14:35 || endTime :2015-01-17 11:14:35 || tweets/hour :10 || average # followers :605
startTime :2015-01-17 11:14:35 || endTime :2015-01-17 12:14:35 || tweets/hour :21 || average # followers :1043
startTime :2015-01-17 12:14:35 || endTime :2015-01-17 13:14:35 || tweets/hour :18 || average # followers :1386
startTime :2015-01-17 13:14:35 || endTime :2015-01-17 14:14:35 || tweets/hour :18 || average # followers :1484
startTime :2015-01-17 14:14:35 || endTime :2015-01-17 15:14:35 || tweets/hour :60 || average # followers :2096
startTime :2015-01-17 15:14:35 || endTime :2015-01-17 16:14:35 || tweets/hour :154 || average # followers :11635
startTime :2015-01-17 16:14:35 || endTime :2015-01-17 17:14:35 || tweets/hour :228 || average # followers :1241
startTime :2015-01-17 17:14:35 || endTime :2015-01-17 18:14:35 || tweets/hour :217 || average # followers :1146
startTime :2015-01-17 18:14:35 || endTime :2015-01-17 19:14:35 || tweets/hour :258 || average # followers :3066
startTime :2015-01-17 19:14:35 || endTime :2015-01-17 20:14:35 || tweets/hour :386 || average # followers :1951
startTime :2015-01-17 20:14:35 || endTime :2015-01-17 21:14:35 || tweets/hour :422 || average # followers :2156
startTime :2015-01-17 21:14:35 || endTime :2015-01-17 22:14:35 || tweets/hour :293 || average # followers :1654
startTime :2015-01-17 22:14:35 || endTime :2015-01-17 23:14:35 || tweets/hour :310 || average # followers :3656
startTime :2015-01-17 23:14:35 || endTime :2015-01-18 00:14:35 || tweets/hour :271 || average # followers :1797
startTime :2015-01-18 00:14:35 || endTime :2015-01-18 01:14:35 || tweets/hour :228 || average # followers :12992
startTime :2015-01-18 01:14:35 || endTime :2015-01-18 02:14:35 || tweets/hour :325 || average # followers :3666
startTime :2015-01-18 02:14:35 || endTime :2015-01-18 03:14:35 || tweets/hour :297 || average # followers :1239
startTime :2015-01-18 03:14:35 || endTime :2015-01-18 04:14:35 || tweets/hour :361 || average # followers :1064
startTime :2015-01-18 04:14:35 || endTime :2015-01-18 05:14:35 || tweets/hour :294 || average # followers :4223
startTime :2015-01-18 05:14:35 || endTime :2015-01-18 06:14:35 || tweets/hour :349 || average # followers :909
startTime :2015-01-18 06:14:35 || endTime :2015-01-18 07:14:35 || tweets/hour :323 || average # followers :930
startTime :2015-01-18 07:14:35 || endTime :2015-01-18 08:14:35 || tweets/hour :345 || average # followers :915
startTime :2015-01-18 08:14:35 || endTime :2015-01-18 09:14:35 || tweets/hour :190 || average # followers :2874
startTime :2015-01-18 09:14:35 || endTime :2015-01-18 10:14:35 || tweets/hour :172 || average # followers :2631
startTime :2015-01-18 10:14:35 || endTime :2015-01-18 11:14:35 || tweets/hour :8 || average # followers :1746
startTime :2015-01-18 11:14:35 || endTime :2015-01-18 12:14:35 || tweets/hour :5 || average # followers :2196
startTime :2015-01-18 12:14:35 || endTime :2015-01-18 13:14:35 || tweets/hour :117 || average # followers :4762
startTime :2015-01-18 13:14:35 || endTime :2015-01-18 14:14:35 || tweets/hour :161 || average # followers :1664
startTime :2015-01-18 14:14:35 || endTime :2015-01-18 15:14:35 || tweets/hour :481 || average # followers :1418
startTime :2015-01-18 15:14:35 || endTime :2015-01-18 16:14:35 || tweets/hour :971 || average # followers :2473
startTime :2015-01-18 16:14:35 || endTime :2015-01-18 17:14:35 || tweets/hour :1360 || average # followers :2065
startTime :2015-01-18 17:14:35 || endTime :2015-01-18 18:14:35 || tweets/hour :1650 || average # followers :1948
startTime :2015-01-18 18:14:35 || endTime :2015-01-18 19:14:35 || tweets/hour :1689 || average # followers :2327
startTime :2015-01-18 19:14:35 || endTime :2015-01-18 20:14:35 || tweets/hour :6467 || average # followers :1620
startTime :2015-01-18 20:14:35 || endTime :2015-01-18 21:14:35 || tweets/hour :5648 || average # followers :1694
startTime :2015-01-18 21:14:35 || endTime :2015-01-18 22:14:35 || tweets/hour :5766 || average # followers :1426
startTime :2015-01-18 22:14:35 || endTime :2015-01-18 23:14:35 || tweets/hour :7109 || average # followers :1724
startTime :2015-01-18 23:14:35 || endTime :2015-01-19 00:14:35 || tweets/hour :17563 || average # followers :2114
startTime :2015-01-19 00:14:35 || endTime :2015-01-19 01:14:35 || tweets/hour :2669 || average # followers :2372
startTime :2015-01-19 01:14:35 || endTime :2015-01-19 02:14:35 || tweets/hour :1858 || average # followers :2696
startTime :2015-01-19 02:14:35 || endTime :2015-01-19 03:14:35 || tweets/hour :1775 || average # followers :1548
startTime :2015-01-19 03:14:35 || endTime :2015-01-19 04:14:35 || tweets/hour :1195 || average # followers :1184
startTime :2015-01-19 04:14:35 || endTime :2015-01-19 05:14:35 || tweets/hour :1036 || average # followers :2393
startTime :2015-01-19 05:14:35 || endTime :2015-01-19 06:14:35 || tweets/hour :747 || average # followers :1386
startTime :2015-01-19 06:14:35 || endTime :2015-01-19 07:14:35 || tweets/hour :553 || average # followers :1844
startTime :2015-01-19 07:14:35 || endTime :2015-01-19 08:14:35 || tweets/hour :353 || average # followers :916
startTime :2015-01-19 08:14:35 || endTime :2015-01-19 09:14:35 || tweets/hour :229 || average # followers :1608
startTime :2015-01-19 09:14:35 || endTime :2015-01-19 10:14:35 || tweets/hour :120 || average # followers :2959
startTime :2015-01-19 10:14:35 || endTime :2015-01-19 11:14:35 || tweets/hour :80 || average # followers :1403
startTime :2015-01-19 11:14:35 || endTime :2015-01-19 12:14:35 || tweets/hour :96 || average # followers :1136
startTime :2015-01-19 12:14:35 || endTime :2015-01-19 13:14:35 || tweets/hour :96 || average # followers :1300
startTime :2015-01-19 13:14:35 || endTime :2015-01-19 14:14:35 || tweets/hour :106 || average # followers :2184
startTime :2015-01-19 14:14:35 || endTime :2015-01-19 15:14:35 || tweets/hour :228 || average # followers :3860
startTime :2015-01-19 15:14:35 || endTime :2015-01-19 16:14:35 || tweets/hour :361 || average # followers :4249
